hd,jcd,rno,lane,regno,racer_id,racer_name,p1_win
20240324,21,3,5,4910,4910,中村 泰平,0.0
20240324,21,3,6,4690,4690,高石 梨菜,0.0
20240324,21,4,1,4786,4786,佐藤 博亮,0.0
20240324,21,4,2,3652,3652,森下 勇,0.0
20240324,21,4,3,4675,4675,井手 良太,0.0
20240324,21,4,4,4110,4110,小澤 和也,0.0
20240324,21,4,5,4065,4065,金田 幸子,0.0
20240324,21,4,6,4314,4314,青木 幸太郎,0.0
20240324,21,6,1,4474,4474,渡辺 崇,0.0
20240324,21,6,2,3158,3158,島川 光男,0.0
20240324,21,6,3,4325,4325,新出 浩司,0.0
20240324,21,6,4,5177,5177,松井 貫太,0.0
20240324,21,6,5,4706,4706,三浦 洋次朗,0.0
20240324,21,6,6,3804,3804,中渡 修作,0.0
20240324,21,7,1,3662,3662,大庭 元明,0.0
20240324,21,7,2,4690,4690,高石 梨菜,0.0
20240324,21,7,3,4669,4669,井上 茂,0.0
20240324,21,7,4,3934,3934,鋤柄 貴俊,0.0
20240324,21,7,5,4791,4791,黒澤 めぐみ,0.0
20240324,21,7,6,5240,5240,高橋 龍治,0.0
20240324,21,9,1,4516,4516,野口 勝弘,0.0
20240324,21,9,2,4973,4973,栗原 直也,0.0
20240324,21,9,3,3596,3596,河上 年昭,0.0
20240324,21,9,4,4209,4209,藤田 竜弘,0.0
20240324,21,9,5,4471,4471,新田 泰章,0.0
20240324,21,9,6,3670,3670,古澤 信二,0.0
20240325,3,10,1,4967,4967,中村 魁生,0.0
20240325,3,10,2,4543,4543,重木 輝彦,0.0
20240325,3,10,3,4411,4411,沢田 昭宏,0.0
20240325,3,10,4,4113,4113,木村 浩士,0.0
20240325,3,10,5,4581,4581,吉村 誠,0.0
20240325,3,10,6,4679,4679,植田 太一,0.0
20240325,3,11,1,5012,5012,加倉 侑征,0.0
20240325,3,11,2,3869,3869,井芹 大志,0.0
20240325,3,11,3,4161,4161,黒柳 浩孝,0.0
20240325,3,11,4,4769,4769,馬場 剛,0.0
20240325,3,11,5,4645,4645,上村 純一,0.0
20240325,3,11,6,4995,4995,田邉 亮蔵,0.0
20240325,3,12,1,4509,4509,平見 真彦,0.0
20240325,3,12,2,5234,5234,塚越 海斗,0.0
20240325,3,12,3,4792,4792,杉村 賢也,0.0
20240325,3,12,4,4601,4601,森野 正弘,0.0
20240325,3,12,5,4644,4644,山田 亮太,0.0
20240325,3,12,6,3436,3436,柏野 幸二,0.0
20240325,3,1,1,4976,4976,金山 立樹,0.0
20240325,3,1,2,4005,4005,瀬川 公則,0.0
20240325,3,1,3,5210,5210,藤井 公人,0.0
20240325,3,1,4,4632,4632,長尾 京志郎,0.0
20240325,3,1,5,5290,5290,坂本 一真,0.0
20240325,3,1,6,5300,5300,横田 海人,0.0
20240325,3,3,1,4023,4023,柴田 友和,0.0
20240325,3,3,2,4967,4967,中村 魁生,0.0
20240325,3,3,3,3436,3436,柏野 幸二,0.0
20240325,3,3,4,3869,3869,井芹 大志,0.0
20240325,3,3,5,3516,3516,吉原 聖人,0.0
20240325,3,3,6,3812,3812,山崎 聖司,0.0
20240325,3,4,1,4068,4068,幸田 智裕,0.0
20240325,3,4,2,4995,4995,田邉 亮蔵,0.0
20240325,3,4,3,5221,5221,竹間 隆晟,0.0
20240325,3,4,4,4581,4581,吉村 誠,0.0
20240325,3,4,5,3473,3473,石川 真二,0.0
20240325,3,4,6,5234,5234,塚越 海斗,0.0
20240325,3,5,1,4005,4005,瀬川 公則,0.0
20240325,3,5,2,4652,4652,酒見 峻介,0.0
20240325,3,5,3,4679,4679,植田 太一,0.0
20240325,3,5,4,4792,4792,杉村 賢也,0.0
20240325,3,5,5,4769,4769,馬場 剛,0.0
20240325,3,5,6,5137,5137,川原 涼,0.0
20240325,3,6,1,4133,4133,高橋 正男,0.0
20240325,3,6,2,4113,4113,木村 浩士,0.0
20240325,3,6,3,4601,4601,森野 正弘,0.0
20240325,3,6,4,5300,5300,横田 海人,0.0
20240325,3,6,5,4161,4161,黒柳 浩孝,0.0
20240325,3,6,6,4728,4728,山口 亮,0.0
20240325,3,7,1,4645,4645,上村 純一,0.0
20240325,3,7,2,4644,4644,山田 亮太,0.0
20240325,3,7,3,4023,4023,柴田 友和,0.0
20240325,3,7,4,5210,5210,藤井 公人,0.0
20240325,3,7,5,4835,4835,橋本 明,0.0
20240325,3,7,6,4379,4379,桑島 和宏,0.0
20240325,3,8,1,4610,4610,佐藤 大佑,0.0
20240325,3,8,2,3812,3812,山崎 聖司,0.0
20240325,3,8,3,4563,4563,齋藤 真之,0.0
20240325,3,8,4,5221,5221,竹間 隆晟,0.0
20240325,3,8,5,4632,4632,長尾 京志郎,0.0
20240325,3,8,6,4822,4822,百武 翔,0.0
20240325,3,9,1,3303,3303,渡辺 豊,0.0
20240325,3,9,2,3516,3516,吉原 聖人,0.0
20240325,3,9,3,4652,4652,酒見 峻介,0.0
20240325,3,9,4,5018,5018,竹下 大樹,0.0
20240325,3,9,5,4976,4976,金山 立樹,0.0
20240325,3,9,6,3473,3473,石川 真二,0.0
20240325,4,10,1,5112,5112,砂長 知輝,0.0
20240325,4,10,2,5196,5196,鰐部 太空海,0.0
20240325,4,10,3,5278,5278,田中 駿兵,0.0
20240325,4,10,4,5139,5139,大場 恒季,0.0
20240325,4,10,5,5136,5136,濱野 斗馬,0.0
20240325,4,10,6,4985,4985,井本 昌也,0.0
20240325,4,11,1,5016,5016,宮田 龍馬,0.0
20240325,4,11,2,5039,5039,倉田 茂将,0.0
20240325,4,11,3,5217,5217,藤原 碧生,0.0
20240325,4,11,4,5082,5082,一色 凌雅,0.0
20240325,4,11,5,5028,5028,原田 才一郎,0.0
20240325,4,11,6,5298,5298,水谷 理人,0.0
20240325,4,1,1,5046,5046,松山 裕基,0.0
20240325,4,1,2,5077,5077,滝沢 崚,0.0
20240325,4,1,3,5127,5127,沼田 大都,0.0
20240325,4,1,4,5112,5112,砂長 知輝,0.0
20240325,4,1,5,5133,5133,堀越 雄貴,0.0
20240325,4,1,6,5106,5106,山崎 祥,0.0
20240325,4,2,1,5225,5225,斎藤 凜,0.0
20240325,4,2,2,5175,5175,島崎 丈一朗,0.0
20240325,4,2,3,4985,4985,井本 昌也,0.0
20240325,4,2,4,5130,5130,上野 拓馬,0.0
20240325,4,2,5,5135,5135,仲 航太,0.0
20240325,4,2,6,5075,5075,中島 秀治,0.0
20240325,4,3,1,5082,5082,一色 凌雅,0.0
20240325,4,3,2,5267,5267,石本 裕武,0.0
20240325,4,3,3,5023,5023,久永 祥平,0.0
20240325,4,3,4,5289,5289,佃 來紀,0.0
20240325,4,3,5,5196,5196,鰐部 太空海,0.0
20240325,4,3,6,4847,4847,佐藤 隆太郎,0.0
20240325,4,4,1,5111,5111,三村 岳人,0.0
20240325,4,4,2,5139,5139,大場 恒季,0.0
20240325,4,4,3,5166,5166,仲道 大輔,0.0
20240325,4,4,4,5274,5274,城間 盛渚,0.0
20240325,4,4,5,5016,5016,宮田 龍馬,0.0
20240325,4,4,6,5041,5041,荒牧 凪沙,0.0
20240325,4,5,1,5136,5136,濱野 斗馬,0.0
20240325,4,5,2,5219,5219,森口 和紀,0.0
20240325,4,5,3,5133,5133,堀越 雄貴,0.0
20240325,4,5,4,5228,5228,若林 樹蘭,0.0
20240325,4,5,5,5298,5298,水谷 理人,0.0
20240325,4,5,6,5197,5197,中野 仁照,0.0
20240325,4,7,1,5179,5179,藤本 元輝,0.0
20240325,4,7,2,5130,5130,上野 拓馬,0.0
20240325,4,7,3,5028,5028,原田 才一郎,0.0
20240325,4,7,4,5103,5103,芝田 京介,0.0
20240325,4,7,5,5289,5289,佃 來紀,0.0
20240325,4,7,6,4980,4980,佐々木 完太,0.0
20240325,4,8,1,5226,5226,藤田 俊祐,0.0
20240325,4,8,2,5135,5135,仲 航太,0.0
20240325,4,8,3,5077,5077,滝沢 崚,0.0
20240325,4,8,4,5089,5089,前田 翔,0.0
20240325,4,8,5,5256,5256,中山 翔太,0.0
20240325,4,8,6,5211,5211,高井 駿弥,0.0
20240325,4,9,1,5228,5228,若林 樹蘭,0.0
20240325,4,9,2,5037,5037,田頭 虎親,0.0
20240325,4,9,3,4847,4847,佐藤 隆太郎,0.0
20240325,4,9,4,5106,5106,山崎 祥,0.0
20240325,4,9,5,5223,5223,森清 友翔,0.0
20240325,4,9,6,5166,5166,仲道 大輔,0.0
20240325,6,10,1,4488,4488,小山 勉,0.0
20240325,6,10,2,4958,4958,溝口 海義也,0.0
20240325,6,10,3,5102,5102,原田 雄次,0.0
20240325,6,10,4,4140,4140,梶野 学志,0.0
20240325,6,10,5,3907,3907,村越 篤,0.0
20240325,6,10,6,3641,3641,一瀬 明,0.0
20240325,6,11,1,4532,4532,秋元 哲,0.0
20240325,6,11,2,4523,4523,中村 辰也,0.0
20240325,6,11,3,5034,5034,若林 義人,0.0
20240325,6,11,4,3576,3576,白水 勝也,0.0
20240325,6,11,5,3558,3558,山本 浩次,0.0
20240325,6,11,6,3659,3659,藤生 雄人,0.0
20240325,6,12,1,3743,3743,林 美憲,0.0
20240325,6,12,2,3876,3876,中辻 崇人,0.0
20240325,6,12,3,4496,4496,内堀 学,0.0
20240325,6,12,4,3300,3300,川崎 智幸,0.0
20240325,6,12,5,3811,3811,石田 章央,0.0
20240325,6,12,6,4710,4710,福田 宗平,0.0
20240325,6,1,1,4840,4840,鈴木 秀茉,0.0
20240325,6,1,2,3710,3710,吉永 泰弘,0.0
20240325,6,1,3,3839,3839,川合 理司,0.0
20240325,6,1,4,4539,4539,金子 賢志,0.0
20240325,6,1,5,4969,4969,町田 洸希,0.0
20240325,6,1,6,5120,5120,山本 稔太朗,0.0
20240325,6,2,1,5102,5102,原田 雄次,0.0
20240325,6,2,2,3558,3558,山本 浩次,0.0
20240325,6,2,3,4892,4892,柴田 直哉,0.0
20240325,6,2,4,4197,4197,渥美 卓郎,0.0
20240325,6,2,5,5002,5002,上田 健太,0.0
20240325,6,2,6,5316,5316,村松 将平,0.0
20240325,6,3,1,3553,3553,平池 仁志,0.0
20240325,6,3,2,3641,3641,一瀬 明,0.0
20240325,6,3,3,4523,4523,中村 辰也,0.0
20240325,6,3,4,5273,5273,山下 拓巳,0.0
20240325,6,3,5,4213,4213,重富 伸也,0.0
20240325,6,3,6,4596,4596,葛原 大陽,0.0
20240325,6,4,1,4958,4958,溝口 海義也,0.0
20240325,6,4,2,3919,3919,村上 純,0.0
20240325,6,4,3,3776,3776,横井 健太,0.0
20240325,6,4,4,4666,4666,日笠 勝弘,0.0
20240325,6,4,5,4252,4252,松下 哲也,0.0
20240325,6,4,6,4639,4639,雑賀 勇貴,0.0
20240325,6,5,1,3659,3659,藤生 雄人,0.0
20240325,6,5,2,4821,4821,妻鳥 晋也,0.0
20240325,6,5,3,3710,3710,吉永 泰弘,0.0
20240325,6,5,4,4200,4200,早川 尚人,0.0
20240325,6,5,5,4842,4842,山下 昂大,0.0
20240325,6,5,6,4488,4488,小山 勉,0.0
20240325,6,6,1,4142,4142,平野 和明,0.0
20240325,6,6,2,4969,4969,町田 洸希,0.0
20240325,6,6,3,4140,4140,梶野 学志,0.0
20240325,6,6,4,5034,5034,若林 義人,0.0
20240325,6,6,5,5316,5316,村松 将平,0.0
20240325,6,6,6,5288,5288,尾道 佳諭,0.0
20240325,6,7,1,3907,3907,村越 篤,0.0
20240325,6,7,2,4982,4982,中村 将隆,0.0
20240325,6,7,3,3576,3576,白水 勝也,0.0
20240325,6,7,4,4892,4892,柴田 直哉,0.0
20240325,6,7,5,5120,5120,山本 稔太朗,0.0
20240325,6,7,6,5273,5273,山下 拓巳,0.0
20240325,6,8,1,4539,4539,金子 賢志,0.0
20240325,6,8,2,4666,4666,日笠 勝弘,0.0
20240325,6,8,3,4821,4821,妻鳥 晋也,0.0
20240325,6,8,4,4532,4532,秋元 哲,0.0
20240325,6,8,5,3553,3553,平池 仁志,0.0
20240325,6,8,6,4197,4197,渥美 卓郎,0.0
20240325,6,9,1,4842,4842,山下 昂大,0.0
20240325,6,9,2,4252,4252,松下 哲也,0.0
20240325,6,9,3,5002,5002,上田 健太,0.0
20240325,6,9,4,4840,4840,鈴木 秀茉,0.0
20240325,6,9,5,4142,4142,平野 和明,0.0
20240325,6,9,6,4213,4213,重富 伸也,0.0
20240325,9,10,1,4680,4680,後藤 美翼,0.0
20240325,9,10,2,4844,4844,村上 奈穂,0.0
20240325,9,10,3,4530,4530,小野 生奈,0.0
20240325,9,10,4,4746,4746,大豆生田 蒼,0.0
20240325,9,10,5,4385,4385,鈴木 祐美子,0.0
20240325,9,10,6,4244,4244,鈴木 成美,0.0
20240325,9,12,1,4804,4804,高田 ひかる,0.0
20240325,9,12,2,4289,4289,落合 直子,0.0
20240325,9,12,3,3188,3188,日高 逸子,0.0
20240325,9,12,4,4478,4478,櫻本 あゆみ,0.0
20240325,9,12,5,4964,4964,土屋 南,0.0
20240325,9,12,6,3999,3999,大瀧 明日香,0.0
20240325,9,1,1,4478,4478,櫻本 あゆみ,0.0
20240325,9,1,2,4891,4891,寺島 美里,0.0
20240325,9,1,3,3280,3280,垣内 清美,0.0
20240325,9,1,4,4244,4244,鈴木 成美,0.0
20240325,9,1,5,4924,4924,中北 涼,0.0
20240325,9,1,6,5277,5277,井上 未都,0.0
20240325,9,2,1,4385,4385,鈴木 祐美子,0.0
20240325,9,2,2,4773,4773,中川 りな,0.0
20240325,9,2,3,4014,4014,片岡 恵里,0.0
20240325,9,2,4,5030,5030,金子 千穂,0.0
20240325,9,2,5,5165,5165,小林 愛実,0.0
20240325,9,2,6,4183,4183,宇野 弥生,0.0
20240325,9,3,1,4844,4844,村上 奈穂,0.0
20240325,9,3,2,4372,4372,原田 佑実,0.0
20240325,9,3,3,4964,4964,土屋 南,0.0
20240325,9,3,4,5182,5182,宮崎 安奈,0.0
20240325,9,3,5,4123,4123,細川 裕子,0.0
20240325,9,3,6,5335,5335,森 陽多,0.0
20240325,9,4,1,4900,4900,中田 夕貴,0.0
20240325,9,4,2,4819,4819,蜂須 瑞生,0.0
20240325,9,4,3,3999,3999,大瀧 明日香,0.0
20240325,9,4,4,5254,5254,羽田 妃希,0.0
20240325,9,4,5,4530,4530,小野 生奈,0.0
20240325,9,4,6,4730,4730,土屋 実沙希,0.0
20240325,9,5,1,3188,3188,日高 逸子,0.0
20240325,9,5,2,5204,5204,宇恵 有香,0.0
20240325,9,5,3,4984,4984,森下 愛梨,0.0
20240325,9,5,4,5194,5194,大久保 佑香,0.0
20240325,9,5,5,5079,5079,大石 真央,0.0
20240325,9,5,6,5317,5317,長尾 萌加,0.0
20240325,9,6,1,4974,4974,安井 瑞紀,0.0
20240325,9,6,2,5030,5030,金子 千穂,0.0
20240325,9,6,3,4804,4804,高田 ひかる,0.0
20240325,9,6,4,4536,4536,喜井 つかさ,0.0
20240325,9,6,5,5297,5297,南 彩寧,0.0
20240325,9,6,6,4746,4746,大豆生田 蒼,0.0
20240325,9,7,1,5165,5165,小林 愛実,0.0
20240325,9,7,2,5227,5227,川原 愛未,0.0
20240325,9,7,3,5184,5184,飯塚 響,0.0
20240325,9,7,4,4546,4546,浜田 亜理沙,0.0
20240325,9,7,5,3280,3280,垣内 清美,0.0
20240325,9,7,6,4372,4372,原田 佑実,0.0
20240325,9,8,1,4317,4317,木村 紗友希,0.0
20240325,9,8,2,4924,4924,中北 涼,0.0
20240325,9,8,3,5045,5045,平川 香織,0.0
20240325,9,8,4,4289,4289,落合 直子,0.0
20240325,9,8,5,4183,4183,宇野 弥生,0.0
20240325,9,8,6,5192,5192,中尾 優香,0.0
20240325,9,9,1,4499,4499,滝川 真由子,0.0
20240325,9,9,2,4730,4730,土屋 実沙希,0.0
20240325,9,9,3,5194,5194,大久保 佑香,0.0
20240325,9,9,4,4123,4123,細川 裕子,0.0
20240325,9,9,5,4773,4773,中川 りな,0.0
20240325,9,9,6,4927,4927,関野 文,0.0
20240325,10,10,1,4451,4451,松崎 祐太郎,0.0
20240325,10,10,2,3562,3562,山下 和彦,0.0
20240325,10,10,3,3842,3842,星野 太郎,0.0
20240325,10,10,4,4286,4286,平田 さやか,0.0
20240325,10,10,5,3075,3075,中村 裕将,0.0
20240325,10,10,6,4520,4520,高倉 孝太,0.0
20240325,10,11,1,4296,4296,岡崎 恭裕,0.0
20240325,10,11,2,4469,4469,土山 卓也,0.0
20240325,10,11,3,4302,4302,西野 翔太,0.0
20240325,10,11,4,5088,5088,高憧 四季,0.0
20240325,10,11,5,4175,4175,川尻 泰輔,0.0
20240325,10,11,6,4656,4656,大崎 翔,0.0
20240325,10,12,1,4415,4415,下出 卓矢,0.0
20240325,10,12,2,4571,4571,菅 章哉,0.0
20240325,10,12,3,3833,3833,中辻 博訓,0.0
20240325,10,12,4,4589,4589,塩崎 桐加,0.0
20240325,10,12,5,4036,4036,金田 諭,0.0
20240325,10,12,6,5205,5205,刑部 亜里紗,0.0
20240325,10,1,1,4469,4469,土山 卓也,0.0
20240325,10,1,2,3775,3775,泉 啓文,0.0
20240325,10,1,3,4211,4211,村田 敦,0.0
20240325,10,1,4,5185,5185,加藤 優弥,0.0
20240325,10,1,5,5306,5306,河内 悠利杏,0.0
20240325,10,1,6,4574,4574,東 潤樹,0.0
20240325,10,2,1,4886,4886,入海 馨,0.0
20240325,10,2,2,3554,3554,仲口 博崇,0.0
20240325,10,2,3,4952,4952,吉武 真也,0.0
20240325,10,2,4,5187,5187,小坂 風太,0.0
20240325,10,2,5,4040,4040,廣瀬 将亨,0.0
20240325,10,2,6,4956,4956,齊藤 大将,0.0
20240325,10,3,1,4286,4286,平田 さやか,0.0
20240325,10,3,2,3967,3967,鈴木 茂高,0.0
20240325,10,3,3,3956,3956,横澤 剛治,0.0
20240325,10,3,4,2538,2538,高橋 二朗,0.0
20240325,10,3,5,4210,4210,松村 康太,0.0
20240325,10,3,6,5230,5230,石原 凪紗,0.0
20240325,10,4,1,4843,4843,深尾 巴恵,0.0
20240325,10,4,2,5088,5088,高憧 四季,0.0
20240325,10,4,3,5038,5038,金田 智博,0.0
20240325,10,4,4,3842,3842,星野 太郎,0.0
20240325,10,4,5,3877,3877,松浦 博人,0.0
20240325,10,4,6,4451,4451,松崎 祐太郎,0.0
20240325,10,5,1,4302,4302,西野 翔太,0.0
20240325,10,5,2,3075,3075,中村 裕将,0.0
20240325,10,5,3,4574,4574,東 潤樹,0.0
20240325,10,5,4,4665,4665,加藤 啓太,0.0
20240325,10,5,5,3489,3489,大場 敏,0.0
20240325,10,5,6,4296,4296,岡崎 恭裕,0.0
20240325,10,6,1,4040,4040,廣瀬 将亨,0.0
20240325,10,6,2,4656,4656,大崎 翔,0.0
20240325,10,6,3,4520,4520,高倉 孝太,0.0
20240325,10,6,4,4211,4211,村田 敦,0.0
20240325,10,6,5,3562,3562,山下 和彦,0.0
20240325,10,6,6,5091,5091,為本 智也,0.0
20240325,10,7,1,5185,5185,加藤 優弥,0.0
20240325,10,7,2,4175,4175,川尻 泰輔,0.0
20240325,10,7,3,5187,5187,小坂 風太,0.0
20240325,10,7,4,4956,4956,齊藤 大将,0.0
20240325,10,7,5,2538,2538,高橋 二朗,0.0
20240325,10,7,6,3967,3967,鈴木 茂高,0.0
20240325,10,8,1,4210,4210,松村 康太,0.0
20240325,10,8,2,3877,3877,松浦 博人,0.0
20240325,10,8,3,4886,4886,入海 馨,0.0
20240325,10,8,4,3554,3554,仲口 博崇,0.0
20240325,10,8,5,5230,5230,石原 凪紗,0.0
20240325,10,8,6,5306,5306,河内 悠利杏,0.0
20240325,10,9,1,3956,3956,横澤 剛治,0.0
20240325,10,9,2,5038,5038,金田 智博,0.0
20240325,10,9,3,4665,4665,加藤 啓太,0.0
20240325,10,9,4,4952,4952,吉武 真也,0.0
20240325,10,9,5,4843,4843,深尾 巴恵,0.0
20240325,10,9,6,3775,3775,泉 啓文,0.0
20240325,11,10,1,5068,5068,前田 滉,0.0
20240325,11,10,2,4914,4914,吉田 裕平,0.0
20240325,11,10,3,4674,4674,池田 剛規,0.0
20240325,11,10,4,4705,4705,吉川 勇作,0.0
20240325,11,10,5,4375,4375,照屋 厚仁,0.0
20240325,11,10,6,4357,4357,田中 和也,0.0
20240325,11,11,1,4079,4079,出畑 孝典,0.0
20240325,11,11,2,3873,3873,別府 昌樹,0.0
20240325,11,11,3,4202,4202,浮田 圭浩,0.0
20240325,11,11,4,4960,4960,黒野 元基,0.0
20240325,11,11,5,4219,4219,本岡 勝利,0.0
20240325,11,11,6,4288,4288,永田 啓二,0.0
20240325,11,12,1,4352,4352,下條 雄太郎,0.0
20240325,11,12,2,4424,4424,松尾 昂明,0.0
20240325,11,12,3,5066,5066,鈴木 孝明,0.0
20240325,11,12,4,4568,4568,廣瀬 真也,0.0
20240325,11,12,5,4754,4754,松尾 充,0.0
20240325,11,12,6,4575,4575,戸塚 邦好,0.0
20240325,11,1,1,4375,4375,照屋 厚仁,0.0
20240325,11,1,2,4876,4876,梅木 敬太,0.0
20240325,11,1,3,3430,3430,角浜 修,0.0
20240325,11,1,4,4649,4649,和田 操拓,0.0
20240325,11,1,5,4441,4441,末永 由楽,0.0
20240325,11,1,6,4202,4202,浮田 圭浩,0.0
20240325,11,2,1,4960,4960,黒野 元基,0.0
20240325,11,2,2,4587,4587,木田 峰由季,0.0
20240325,11,2,3,4705,4705,吉川 勇作,0.0
20240325,11,2,4,4648,4648,木村 亮太,0.0
20240325,11,2,5,4232,4232,笠 雅雄,0.0
20240325,11,2,6,3582,3582,吉川 昭男,0.0
20240325,11,3,1,3065,3065,増田 弘喜,0.0
20240325,11,3,2,4357,4357,田中 和也,0.0
20240325,11,3,3,4288,4288,永田 啓二,0.0
20240325,11,3,4,4866,4866,橋本 英一,0.0
20240325,11,3,5,4270,4270,岸本 雄貴,0.0
20240325,11,3,6,5066,5066,鈴木 孝明,0.0
20240325,11,4,1,4895,4895,門間 雄大,0.0
20240325,11,4,2,4568,4568,廣瀬 真也,0.0
20240325,11,4,3,4514,4514,上條 嘉嗣,0.0
20240325,11,4,4,4062,4062,後藤 陽介,0.0
20240325,11,4,5,4674,4674,池田 剛規,0.0
20240325,11,4,6,3654,3654,武田 光史,0.0
20240325,11,5,1,4914,4914,吉田 裕平,0.0
20240325,11,5,2,4754,4754,松尾 充,0.0
20240325,11,5,3,4219,4219,本岡 勝利,0.0
20240325,11,5,4,3787,3787,天野 誠,0.0
20240325,11,5,5,4649,4649,和田 操拓,0.0
20240325,11,5,6,3857,3857,阿波 勝哉,0.0
20240325,11,6,1,4099,4099,吉永 則雄,0.0
20240325,11,6,2,4232,4232,笠 雅雄,0.0
20240325,11,6,3,5068,5068,前田 滉,0.0
20240325,11,6,4,4575,4575,戸塚 邦好,0.0
20240325,11,6,5,3873,3873,別府 昌樹,0.0
20240325,11,6,6,5321,5321,一色 颯輝,0.0
20240325,11,7,1,3430,3430,角浜 修,0.0
20240325,11,7,2,4079,4079,出畑 孝典,0.0
20240325,11,7,3,4648,4648,木村 亮太,0.0
20240325,11,7,4,5020,5020,宮村 勇哉,0.0
20240325,11,7,5,4352,4352,下條 雄太郎,0.0
20240325,11,7,6,3606,3606,川北 浩貴,0.0
20240325,11,8,1,4587,4587,木田 峰由季,0.0
20240325,11,8,2,4394,4394,永嶋 裕一,0.0
20240325,11,8,3,4424,4424,松尾 昂明,0.0
20240325,11,8,4,3654,3654,武田 光史,0.0
20240325,11,8,5,3065,3065,増田 弘喜,0.0
20240325,11,8,6,4857,4857,加藤 翔馬,0.0
20240325,12,10,1,3557,3557,太田 和美,0.0
20240325,12,10,2,4798,4798,浜先 真範,0.0
20240325,12,10,3,3897,3897,白井 英治,0.0
20240325,12,10,4,4848,4848,仲谷 颯仁,0.0
20240325,12,10,5,4686,4686,丸野 一樹,0.0
20240325,12,10,6,4851,4851,関 浩哉,0.0
20240325,12,11,1,4024,4024,井口 佳典,0.0
20240325,12,11,2,3942,3942,寺田 祥,0.0
20240325,12,11,3,4787,4787,椎名 豊,0.0
20240325,12,11,4,4168,4168,石野 貴之,0.0
20240325,12,11,5,3983,3983,須藤 博倫,0.0
20240325,12,11,6,4939,4939,宮之原 輝紀,0.0
20240325,12,12,1,4238,4238,毒島 誠,0.0
20240325,12,12,2,3415,3415,松井 繁,0.0
20240325,12,12,3,4586,4586,磯部 誠,0.0
20240325,12,12,4,3783,3783,瓜生 正義,0.0
20240325,12,12,5,3960,3960,菊地 孝平,0.0
20240325,12,12,6,4719,4719,上條 暢嵩,0.0
20240325,12,1,1,4715,4715,村上 遼,0.0
20240325,12,1,2,4044,4044,湯川 浩司,0.0
20240325,12,1,3,4290,4290,稲田 浩二,0.0
20240325,12,1,4,4787,4787,椎名 豊,0.0
20240325,12,1,5,4497,4497,桑原 悠,0.0
20240325,12,1,6,4278,4278,藤岡 俊介,0.0
20240325,12,2,1,3983,3983,須藤 博倫,0.0
20240325,12,2,2,4074,4074,柳沢 一,0.0
20240325,12,2,3,4013,4013,中島 孝平,0.0
20240325,12,2,4,4061,4061,萩原 秀人,0.0
20240325,12,2,5,4042,4042,丸岡 正典,0.0
20240325,12,2,6,4643,4643,近江 翔吾,0.0
20240325,12,3,1,4397,4397,西村 拓也,0.0
20240325,12,3,2,4388,4388,是澤 孝宏,0.0
20240325,12,3,3,4427,4427,秦 英悟,0.0
20240325,12,3,4,3874,3874,山本 寛久,0.0
20240325,12,3,5,4522,4522,古澤 光紀,0.0
20240325,12,3,6,3897,3897,白井 英治,0.0
20240325,12,4,1,4266,4266,長田 頼宗,0.0
20240325,12,4,2,4907,4907,小池 修平,0.0
20240325,12,4,3,4848,4848,仲谷 颯仁,0.0
20240325,12,4,4,4311,4311,岡村 仁,0.0
20240325,12,4,5,4350,4350,篠崎 元志,0.0
20240325,12,4,6,4344,4344,新田 雄史,0.0
20240325,12,5,1,4342,4342,谷野 錬志,0.0
20240325,12,5,2,3557,3557,太田 和美,0.0
20240325,12,5,3,4939,4939,宮之原 輝紀,0.0
20240325,12,5,4,4760,4760,山崎 郡,0.0
20240325,12,5,5,4095,4095,福来 剛,0.0
20240325,12,5,6,4290,4290,稲田 浩二,0.0
20240325,12,7,1,4427,4427,秦 英悟,0.0
20240325,12,7,2,4643,4643,近江 翔吾,0.0
20240325,12,7,3,4715,4715,村上 遼,0.0
20240325,12,7,4,4762,4762,藤原 啓史朗,0.0
20240325,12,7,5,4024,4024,井口 佳典,0.0
20240325,12,7,6,4908,4908,上田 龍星,0.0
20240325,12,8,1,4013,4013,中島 孝平,0.0
20240325,12,8,2,4573,4573,佐藤 翼,0.0
20240325,12,8,3,4311,4311,岡村 仁,0.0
20240325,12,8,4,3556,3556,田中 信一郎,0.0
20240325,12,8,5,3499,3499,市川 哲也,0.0
20240325,12,8,6,4388,4388,是澤 孝宏,0.0
20240325,12,9,1,4042,4042,丸岡 正典,0.0
20240325,12,9,2,4095,4095,福来 剛,0.0
20240325,12,9,3,3959,3959,坪井 康晴,0.0
20240325,12,9,4,4350,4350,篠崎 元志,0.0
20240325,12,9,5,4044,4044,湯川 浩司,0.0
20240325,12,9,6,3874,3874,山本 寛久,0.0
20240325,19,10,1,3613,3613,角谷 健吾,0.0
20240325,19,10,2,4315,4315,山崎 昂介,0.0
20240325,19,10,3,4155,4155,長野 壮志郎,0.0
20240325,19,10,4,4432,4432,黄金井 力良,0.0
20240325,19,10,5,5043,5043,中村 日向,0.0
20240325,19,10,6,3711,3711,江本 真治,0.0
20240325,19,11,1,4067,4067,永井 源,0.0
20240325,19,11,2,4261,4261,岡 祐臣,0.0
20240325,19,11,3,3697,3697,勝野 竜司,0.0
20240325,19,11,4,3970,3970,亀山 高雅,0.0
20240325,19,11,5,4607,4607,鶴田 勇雄,0.0
