hd,jcd,rno,lane,regno,proba_win
20240314,16,10,3,4735,1.0000000036274914e-15
20240314,16,10,4,4515,1.0000000036274914e-15
20240314,16,10,5,4581,1.0000000036274914e-15
20240314,16,10,6,5012,1.0000000036274914e-15
20240314,16,11,1,4095,1.0000000036274914e-15
20240314,16,11,2,5002,1.0000000036274914e-15
20240314,16,11,3,4133,1.0000000036274914e-15
20240314,16,11,4,4558,1.0000000036274914e-15
20240314,16,11,5,4663,1.0000000036274914e-15
20240314,16,11,6,4054,1.0000000036274914e-15
20240314,16,12,1,4324,1.0000000036274914e-15
20240314,16,12,2,3406,1.0000000036274914e-15
20240314,16,12,3,4584,1.0000000036274914e-15
20240314,16,12,4,4230,1.0000000036274914e-15
20240314,16,12,5,4552,1.0000000036274914e-15
20240314,16,12,6,5179,1.0000000036274914e-15
20240314,16,1,1,4515,1.0000000036274914e-15
20240314,16,1,2,4574,1.0000000036274914e-15
20240314,16,1,3,4216,1.0000000036274914e-15
20240314,16,1,4,4792,1.0000000036274914e-15
20240314,16,1,5,4527,1.0000000036274914e-15
20240314,16,1,6,5206,1.0000000036274914e-15
20240314,16,2,1,3775,1.0000000036274914e-15
20240314,16,2,2,4220,1.0000000036274914e-15
20240314,16,2,3,4407,1.0000000036274914e-15
20240314,16,2,4,4890,1.0000000036274914e-15
20240314,16,2,5,5172,1.0000000036274914e-15
20240314,16,2,6,4562,1.0000000036274914e-15
20240314,16,3,1,5012,1.0000000036274914e-15
20240314,16,3,2,4663,1.0000000036274914e-15
20240314,16,3,3,4073,1.0000000036274914e-15
20240314,16,3,4,3910,1.0000000036274914e-15
20240314,16,3,5,3406,1.0000000036274914e-15
20240314,16,3,6,3563,1.0000000036274914e-15
20240314,16,4,1,4054,1.0000000036274914e-15
20240314,16,4,2,4735,1.0000000036274914e-15
20240314,16,4,3,3243,1.0000000036274914e-15
20240314,16,4,4,4584,1.0000000036274914e-15
20240314,16,4,5,4209,1.0000000036274914e-15
20240314,16,4,6,3663,1.0000000036274914e-15
20240314,16,5,1,4581,1.0000000036274914e-15
20240314,16,5,2,3306,1.0000000036274914e-15
20240314,16,5,3,4822,1.0000000036274914e-15
20240314,16,5,4,5002,1.0000000036274914e-15
20240314,16,5,5,5206,1.0000000036274914e-15
20240314,16,5,6,4610,1.0000000036274914e-15
20240314,16,6,1,4601,1.0000000036274914e-15
20240314,16,6,2,4133,1.0000000036274914e-15
20240314,16,6,3,4230,1.0000000036274914e-15
20240314,16,6,4,3775,1.0000000036274914e-15
20240314,16,6,5,4216,1.0000000036274914e-15
20240314,16,6,6,4978,1.0000000036274914e-15
20240314,16,7,1,4558,1.0000000036274914e-15
20240314,16,7,2,4552,1.0000000036274914e-15
20240314,16,7,3,3563,1.0000000036274914e-15
20240314,16,7,4,4562,1.0000000036274914e-15
20240314,16,7,5,4095,1.0000000036274914e-15
20240314,16,7,6,5059,1.0000000036274914e-15
20240314,16,8,1,5179,1.0000000036274914e-15
20240314,16,8,2,4527,1.0000000036274914e-15
20240314,16,8,3,3663,1.0000000036274914e-15
20240314,16,8,4,3653,1.0000000036274914e-15
20240314,16,8,5,4324,1.0000000036274914e-15
20240314,16,8,6,4073,1.0000000036274914e-15
20240314,16,9,1,4209,1.0000000036274914e-15
20240314,16,9,2,3948,1.0000000036274914e-15
20240314,16,9,3,3910,1.0000000036274914e-15
20240314,16,9,4,4822,1.0000000036274914e-15
20240314,16,9,5,4220,1.0000000036274914e-15
20240314,16,9,6,4019,1.0000000036274914e-15
20240314,17,10,1,4083,1.0000000036274914e-15
20240314,17,10,2,4888,1.0000000036274914e-15
20240314,17,10,3,4118,1.0000000036274914e-15
20240314,17,10,4,3721,1.0000000036274914e-15
20240314,17,10,5,4264,1.0000000036274914e-15
20240314,17,10,6,4816,1.0000000036274914e-15
20240314,17,11,1,4500,1.0000000036274914e-15
20240314,17,11,2,4734,1.0000000036274914e-15
20240314,17,11,3,4371,1.0000000036274914e-15
20240314,17,11,4,4420,1.0000000036274914e-15
20240314,17,11,5,4441,1.0000000036274914e-15
20240314,17,11,6,4398,1.0000000036274914e-15
20240314,17,12,1,4532,1.0000000036274914e-15
20240314,17,12,2,3959,1.0000000036274914e-15
20240314,17,12,3,4828,1.0000000036274914e-15
20240314,17,12,4,4908,1.0000000036274914e-15
20240314,17,12,5,4044,1.0000000036274914e-15
20240314,17,12,6,4352,1.0000000036274914e-15
20240314,17,1,1,4441,1.0000000036274914e-15
20240314,17,1,2,4342,1.0000000036274914e-15
20240314,17,1,3,3920,1.0000000036274914e-15
20240314,17,1,4,5005,1.0000000036274914e-15
20240314,17,1,5,4409,1.0000000036274914e-15
20240314,17,1,6,4471,1.0000000036274914e-15
20240314,17,2,1,3772,1.0000000036274914e-15
20240314,17,2,2,4816,1.0000000036274914e-15
20240314,17,2,3,4704,1.0000000036274914e-15
20240314,17,2,4,4907,1.0000000036274914e-15
20240314,17,2,5,4848,1.0000000036274914e-15
20240314,17,2,6,4549,1.0000000036274914e-15
20240314,17,3,1,4420,1.0000000036274914e-15
20240314,17,3,2,4771,1.0000000036274914e-15
20240314,17,3,3,4798,1.0000000036274914e-15
20240314,17,3,4,4572,1.0000000036274914e-15
20240314,17,3,5,4570,1.0000000036274914e-15
20240314,17,3,6,3779,1.0000000036274914e-15
20240314,17,4,1,4264,1.0000000036274914e-15
20240314,17,4,2,3514,1.0000000036274914e-15
20240314,17,4,3,4131,1.0000000036274914e-15
20240314,17,4,4,4850,1.0000000036274914e-15
20240314,17,4,5,4500,1.0000000036274914e-15
20240314,17,4,6,5015,1.0000000036274914e-15
20240314,17,5,1,4118,1.0000000036274914e-15
20240314,17,5,2,4424,1.0000000036274914e-15
20240314,17,5,3,4342,1.0000000036274914e-15
20240314,17,5,4,3920,1.0000000036274914e-15
20240314,17,5,5,4083,1.0000000036274914e-15
20240314,17,5,6,3716,1.0000000036274914e-15
20240314,17,6,1,4371,1.0000000036274914e-15
20240314,17,6,2,4907,1.0000000036274914e-15
20240314,17,6,3,4526,1.0000000036274914e-15
20240314,17,6,4,4991,1.0000000036274914e-15
20240314,17,6,5,4888,1.0000000036274914e-15
20240314,17,6,6,4052,1.0000000036274914e-15
20240314,17,7,1,3721,1.0000000036274914e-15
20240314,17,7,2,4985,1.0000000036274914e-15
20240314,17,7,3,4572,1.0000000036274914e-15
20240314,17,7,4,4798,1.0000000036274914e-15
20240314,17,7,5,4734,1.0000000036274914e-15
20240314,17,7,6,4704,1.0000000036274914e-15
20240314,17,8,1,4398,1.0000000036274914e-15
20240314,17,8,2,4967,1.0000000036274914e-15
20240314,17,8,3,3779,1.0000000036274914e-15
20240314,17,8,4,4409,1.0000000036274914e-15
20240314,17,8,5,3514,1.0000000036274914e-15
20240314,17,8,6,4570,1.0000000036274914e-15
20240314,17,9,1,3716,1.0000000036274914e-15
20240314,17,9,2,4471,1.0000000036274914e-15
20240314,17,9,3,4848,1.0000000036274914e-15
20240314,17,9,4,4953,1.0000000036274914e-15
20240314,17,9,5,5005,1.0000000036274914e-15
20240314,17,9,6,3772,1.0000000036274914e-15
20240314,19,10,1,3618,1.0000000036274914e-15
20240314,19,10,2,5248,1.0000000036274914e-15
20240314,19,10,3,4478,1.0000000036274914e-15
20240314,19,10,4,5174,1.0000000036274914e-15
20240314,19,10,5,5184,1.0000000036274914e-15
20240314,19,10,6,4764,1.0000000036274914e-15
20240314,19,11,1,4927,1.0000000036274914e-15
20240314,19,11,2,4347,1.0000000036274914e-15
20240314,19,11,3,4045,1.0000000036274914e-15
20240314,19,11,4,4501,1.0000000036274914e-15
20240314,19,11,5,4183,1.0000000036274914e-15
20240314,19,11,6,4773,1.0000000036274914e-15
20240314,19,12,1,4433,1.0000000036274914e-15
20240314,19,12,2,5045,1.0000000036274914e-15
20240314,19,12,3,4473,1.0000000036274914e-15
20240314,19,12,4,5189,1.0000000036274914e-15
20240314,19,12,5,4680,1.0000000036274914e-15
20240314,19,12,6,3611,1.0000000036274914e-15
20240314,19,1,1,4878,1.0000000036274914e-15
20240314,19,1,2,4525,1.0000000036274914e-15
20240314,19,1,3,4764,1.0000000036274914e-15
20240314,19,1,4,5320,1.0000000036274914e-15
20240314,19,1,5,4501,1.0000000036274914e-15
20240314,19,1,6,5250,1.0000000036274914e-15
20240314,19,2,1,5113,1.0000000036274914e-15
20240314,19,2,2,4924,1.0000000036274914e-15
20240314,19,2,3,5189,1.0000000036274914e-15
20240314,19,2,4,5277,1.0000000036274914e-15
20240314,19,2,5,4784,1.0000000036274914e-15
20240314,19,2,6,5248,1.0000000036274914e-15
20240314,19,3,1,4974,1.0000000036274914e-15
20240314,19,3,2,4045,1.0000000036274914e-15
20240314,19,3,3,4819,1.0000000036274914e-15
20240314,19,3,4,4499,1.0000000036274914e-15
20240314,19,3,5,5251,1.0000000036274914e-15
20240314,19,3,6,4478,1.0000000036274914e-15
20240314,19,4,1,4071,1.0000000036274914e-15
20240314,19,4,2,4473,1.0000000036274914e-15
20240314,19,4,3,3618,1.0000000036274914e-15
20240314,19,4,4,4927,1.0000000036274914e-15
20240314,19,4,5,5324,1.0000000036274914e-15
20240314,19,4,6,4536,1.0000000036274914e-15
20240314,19,5,1,5174,1.0000000036274914e-15
20240314,19,5,2,4183,1.0000000036274914e-15
20240314,19,5,3,5146,1.0000000036274914e-15
20240314,19,5,4,4680,1.0000000036274914e-15
20240314,19,5,5,5231,1.0000000036274914e-15
20240314,19,5,6,5320,1.0000000036274914e-15
20240314,19,6,1,5184,1.0000000036274914e-15
20240314,19,6,2,4773,1.0000000036274914e-15
20240314,19,6,3,3611,1.0000000036274914e-15
20240314,19,6,4,4924,1.0000000036274914e-15
20240314,19,6,5,5322,1.0000000036274914e-15
20240314,19,6,6,3188,1.0000000036274914e-15
20240314,19,7,1,5045,1.0000000036274914e-15
20240314,19,7,2,4714,1.0000000036274914e-15
20240314,19,7,3,4499,1.0000000036274914e-15
20240314,19,7,4,5250,1.0000000036274914e-15
20240314,19,7,5,5277,1.0000000036274914e-15
20240314,19,7,6,4347,1.0000000036274914e-15
20240314,19,8,1,4819,1.0000000036274914e-15
20240314,19,8,2,4994,1.0000000036274914e-15
20240314,19,8,3,5113,1.0000000036274914e-15
20240314,19,8,4,4433,1.0000000036274914e-15
20240314,19,8,5,4878,1.0000000036274914e-15
20240314,19,8,6,5324,1.0000000036274914e-15
20240314,19,9,1,4746,1.0000000036274914e-15
20240314,19,9,2,5146,1.0000000036274914e-15
20240314,19,9,3,4525,1.0000000036274914e-15
20240314,19,9,4,5251,1.0000000036274914e-15
20240314,19,9,5,4071,1.0000000036274914e-15
20240314,19,9,6,4289,1.0000000036274914e-15
20240314,20,10,1,4451,1.0000000036274914e-15
20240314,20,10,2,4395,1.0000000036274914e-15
20240314,20,10,3,4243,1.0000000036274914e-15
20240314,20,10,4,4640,1.0000000036274914e-15
20240314,20,10,5,3831,1.0000000036274914e-15
20240314,20,10,6,3888,1.0000000036274914e-15
20240314,20,11,1,4387,1.0000000036274914e-15
20240314,20,11,2,4644,1.0000000036274914e-15
20240314,20,11,3,4958,1.0000000036274914e-15
20240314,20,11,4,4015,1.0000000036274914e-15
20240314,20,11,5,3327,1.0000000036274914e-15
20240314,20,11,6,3462,1.0000000036274914e-15
20240314,20,12,1,4364,1.0000000036274914e-15
20240314,20,12,2,4910,1.0000000036274914e-15
20240314,20,12,3,3876,1.0000000036274914e-15
20240314,20,12,4,4273,1.0000000036274914e-15
20240314,20,12,5,5221,1.0000000036274914e-15
20240314,20,12,6,4256,1.0000000036274914e-15
20240314,20,1,1,3741,1.0000000036274914e-15
20240314,20,1,2,4293,1.0000000036274914e-15
20240314,20,1,3,5000,1.0000000036274914e-15
20240314,20,1,4,3551,1.0000000036274914e-15
20240314,20,1,5,4047,1.0000000036274914e-15
20240314,20,1,6,4406,1.0000000036274914e-15
20240314,20,2,1,3600,1.0000000036274914e-15
20240314,20,2,2,3871,1.0000000036274914e-15
20240314,20,2,3,3462,1.0000000036274914e-15
20240314,20,2,4,4271,1.0000000036274914e-15
20240314,20,2,5,5086,1.0000000036274914e-15
20240314,20,2,6,3289,1.0000000036274914e-15
20240314,20,3,1,3831,1.0000000036274914e-15
20240314,20,3,2,4272,1.0000000036274914e-15
20240314,20,3,3,5107,1.0000000036274914e-15
20240314,20,3,4,4014,1.0000000036274914e-15
20240314,20,3,5,4948,1.0000000036274914e-15
20240314,20,3,6,4840,1.0000000036274914e-15
20240314,20,4,1,5007,1.0000000036274914e-15
20240314,20,4,2,4817,1.0000000036274914e-15
20240314,20,4,3,4106,1.0000000036274914e-15
20240314,20,4,4,4224,1.0000000036274914e-15
20240314,20,4,5,4395,1.0000000036274914e-15
20240314,20,4,6,4451,1.0000000036274914e-15
20240314,20,5,1,4413,1.0000000036274914e-15
20240314,20,5,2,3327,1.0000000036274914e-15
20240314,20,5,3,4047,1.0000000036274914e-15
20240314,20,5,4,3888,1.0000000036274914e-15
20240314,20,5,5,4196,1.0000000036274914e-15
20240314,20,5,6,4293,1.0000000036274914e-15
20240314,20,6,1,4640,1.0000000036274914e-15
20240314,20,6,2,4406,1.0000000036274914e-15
20240314,20,6,3,4015,1.0000000036274914e-15
20240314,20,6,4,3600,1.0000000036274914e-15
20240314,20,6,5,3741,1.0000000036274914e-15
20240314,20,6,6,4644,1.0000000036274914e-15
20240314,20,7,1,4243,1.0000000036274914e-15
20240314,20,7,2,4014,1.0000000036274914e-15
20240314,20,7,3,3778,1.0000000036274914e-15
20240314,20,7,4,3871,1.0000000036274914e-15
20240314,20,7,5,4387,1.0000000036274914e-15
20240314,20,7,6,3551,1.0000000036274914e-15
20240314,20,8,1,4958,1.0000000036274914e-15
20240314,20,8,2,5086,1.0000000036274914e-15
20240314,20,8,3,4271,1.0000000036274914e-15
20240314,20,8,4,5000,1.0000000036274914e-15
20240314,20,8,5,5007,1.0000000036274914e-15
20240314,20,8,6,5107,1.0000000036274914e-15
20240314,20,9,1,4948,1.0000000036274914e-15
20240314,20,9,2,4840,1.0000000036274914e-15
20240314,20,9,3,4196,1.0000000036274914e-15
20240314,20,9,4,4106,1.0000000036274914e-15
20240314,20,9,5,4413,1.0000000036274914e-15
20240314,20,9,6,4817,1.0000000036274914e-15
20240314,21,10,1,3813,1.0000000036274914e-15
20240314,21,10,2,4695,1.0000000036274914e-15
20240314,21,10,3,3681,1.0000000036274914e-15
20240314,21,10,4,3809,1.0000000036274914e-15
20240314,21,10,5,3303,1.0000000036274914e-15
20240314,21,10,6,4718,1.0000000036274914e-15
20240314,21,11,1,4826,1.0000000036274914e-15
20240314,21,11,2,4288,1.0000000036274914e-15
20240314,21,11,3,4396,1.0000000036274914e-15
20240314,21,11,4,4158,1.0000000036274914e-15
20240314,21,11,5,4261,1.0000000036274914e-15
20240314,21,11,6,3853,1.0000000036274914e-15
20240314,21,12,1,3679,1.0000000036274914e-15
20240314,21,12,2,5104,1.0000000036274914e-15
20240314,21,12,3,3740,1.0000000036274914e-15
20240314,21,12,4,4545,1.0000000036274914e-15
20240314,21,12,5,3872,1.0000000036274914e-15
20240314,21,12,6,4630,1.0000000036274914e-15
20240314,21,1,1,4261,1.0000000036274914e-15
20240314,21,1,2,5093,1.0000000036274914e-15
20240314,21,1,3,4439,1.0000000036274914e-15
20240314,21,1,4,4474,1.0000000036274914e-15
20240314,21,1,5,4695,1.0000000036274914e-15
20240314,21,1,6,3748,1.0000000036274914e-15
20240314,21,2,1,3681,1.0000000036274914e-15
20240314,21,2,2,4248,1.0000000036274914e-15
20240314,21,2,3,3637,1.0000000036274914e-15
20240314,21,2,4,4155,1.0000000036274914e-15
20240314,21,2,5,4169,1.0000000036274914e-15
20240314,21,2,6,4393,1.0000000036274914e-15
20240314,21,3,1,3872,1.0000000036274914e-15
20240314,21,3,2,3340,1.0000000036274914e-15
20240314,21,3,3,4288,1.0000000036274914e-15
20240314,21,3,4,4396,1.0000000036274914e-15
20240314,21,3,5,3350,1.0000000036274914e-15
20240314,21,3,6,5105,1.0000000036274914e-15
20240314,21,4,1,4796,1.0000000036274914e-15
20240314,21,4,2,5211,1.0000000036274914e-15
20240314,21,4,3,3853,1.0000000036274914e-15
20240314,21,4,4,4550,1.0000000036274914e-15
20240314,21,4,5,4718,1.0000000036274914e-15
20240314,21,4,6,5330,1.0000000036274914e-15
20240314,21,5,1,3303,1.0000000036274914e-15
20240314,21,5,2,3748,1.0000000036274914e-15
20240314,21,5,3,4112,1.0000000036274914e-15
20240314,21,5,4,3523,1.0000000036274914e-15
20240314,21,5,5,3813,1.0000000036274914e-15
20240314,21,5,6,4813,1.0000000036274914e-15
20240314,21,6,1,4474,1.0000000036274914e-15
20240314,21,6,2,4545,1.0000000036274914e-15
20240314,21,6,3,4226,1.0000000036274914e-15
20240314,21,6,4,4826,1.0000000036274914e-15
20240314,21,6,5,3680,1.0000000036274914e-15
20240314,21,6,6,5104,1.0000000036274914e-15
20240314,21,7,1,4367,1.0000000036274914e-15
20240314,21,7,2,5105,1.0000000036274914e-15
20240314,21,7,3,4158,1.0000000036274914e-15
20240314,21,7,4,4393,1.0000000036274914e-15
20240314,21,7,5,3637,1.0000000036274914e-15
20240314,21,7,6,5093,1.0000000036274914e-15
20240314,21,8,1,3964,1.0000000036274914e-15
20240314,21,8,2,3350,1.0000000036274914e-15
20240314,21,8,3,4550,1.0000000036274914e-15
20240314,21,8,4,3679,1.0000000036274914e-15
20240314,21,8,5,5330,1.0000000036274914e-15
20240314,21,8,6,3740,1.0000000036274914e-15
20240314,21,9,1,4112,1.0000000036274914e-15
20240314,21,9,2,4439,1.0000000036274914e-15
20240314,21,9,3,3523,1.0000000036274914e-15
20240314,21,9,4,4796,1.0000000036274914e-15
20240314,21,9,5,3340,1.0000000036274914e-15
20240314,21,9,6,4155,1.0000000036274914e-15
20240315,02,10,1,4238,1.0000000036274914e-15
20240315,02,10,2,4760,1.0000000036274914e-15
20240315,02,10,3,4831,1.0000000036274914e-15
20240315,02,10,4,3946,1.0000000036274914e-15
20240315,02,10,5,4933,1.0000000036274914e-15
20240315,02,10,6,4418,1.0000000036274914e-15
20240315,02,11,1,3590,1.0000000036274914e-15
20240315,02,11,2,4166,1.0000000036274914e-15
20240315,02,11,3,3897,1.0000000036274914e-15
20240315,02,11,4,4362,1.0000000036274914e-15
20240315,02,11,5,4932,1.0000000036274914e-15
20240315,02,11,6,3941,1.0000000036274914e-15
20240315,02,12,1,4168,1.0000000036274914e-15
20240315,02,12,2,4320,1.0000000036274914e-15
20240315,02,12,3,4262,1.0000000036274914e-15
20240315,02,12,4,4586,1.0000000036274914e-15
20240315,02,12,5,4459,1.0000000036274914e-15
20240315,02,12,6,4444,1.0000000036274914e-15
20240315,02,1,1,4266,1.0000000036274914e-15
20240315,02,1,2,4148,1.0000000036274914e-15
20240315,02,1,3,4190,1.0000000036274914e-15
20240315,02,1,4,4028,1.0000000036274914e-15
20240315,02,1,5,4787,1.0000000036274914e-15
20240315,02,1,6,4760,1.0000000036274914e-15
20240315,02,2,1,4932,1.0000000036274914e-15
20240315,02,2,2,4024,1.0000000036274914e-15
20240315,02,2,3,4685,1.0000000036274914e-15
20240315,02,2,4,4502,1.0000000036274914e-15
20240315,02,2,5,4238,1.0000000036274914e-15
20240315,02,2,6,3960,1.0000000036274914e-15
20240315,02,3,1,4546,1.0000000036274914e-15
20240315,02,3,2,3854,1.0000000036274914e-15
20240315,02,3,3,3744,1.0000000036274914e-15
20240315,02,3,4,4831,1.0000000036274914e-15
20240315,02,3,5,4719,1.0000000036274914e-15
20240315,02,3,6,4166,1.0000000036274914e-15
20240315,02,4,1,4933,1.0000000036274914e-15
20240315,02,4,2,3941,1.0000000036274914e-15
20240315,02,4,3,3541,1.0000000036274914e-15
20240315,02,4,4,4468,1.0000000036274914e-15
20240315,02,4,5,4445,1.0000000036274914e-15
20240315,02,4,6,4504,1.0000000036274914e-15
20240315,02,5,1,3908,1.0000000036274914e-15
20240315,02,5,2,4418,1.0000000036274914e-15
20240315,02,5,3,4362,1.0000000036274914e-15
20240315,02,5,4,4544,1.0000000036274914e-15
20240315,02,5,5,4013,1.0000000036274914e-15
20240315,02,5,6,4344,1.0000000036274914e-15
20240315,02,6,1,3952,1.0000000036274914e-15
20240315,02,6,2,3415,1.0000000036274914e-15
20240315,02,6,3,4028,1.0000000036274914e-15
20240315,02,6,4,3874,1.0000000036274914e-15
20240315,02,6,5,3590,1.0000000036274914e-15
20240315,02,6,6,5084,1.0000000036274914e-15
20240315,02,7,1,4787,1.0000000036274914e-15
20240315,02,7,2,4547,1.0000000036274914e-15
20240315,02,7,3,3942,1.0000000036274914e-15
20240315,02,7,4,4685,1.0000000036274914e-15
20240315,02,7,5,4762,1.0000000036274914e-15
20240315,02,7,6,4939,1.0000000036274914e-15
20240315,02,8,1,5121,1.0000000036274914e-15
20240315,02,8,2,3960,1.0000000036274914e-15
20240315,02,8,3,4856,1.0000000036274914e-15
20240315,02,8,4,4361,1.0000000036274914e-15
20240315,02,8,5,4546,1.0000000036274914e-15
20240315,02,8,6,4148,1.0000000036274914e-15
20240315,02,9,1,4719,1.0000000036274914e-15
20240315,02,9,2,4504,1.0000000036274914e-15
20240315,02,9,3,4337,1.0000000036274914e-15
20240315,02,9,4,4682,1.0000000036274914e-15
20240315,02,9,5,4266,1.0000000036274914e-15
20240315,02,9,6,4024,1.0000000036274914e-15
20240315,03,10,1,3105,1.0000000036274914e-15
20240315,03,10,2,3517,1.0000000036274914e-15
20240315,03,10,3,5016,1.0000000036274914e-15
20240315,03,10,4,3737,1.0000000036274914e-15
20240315,03,10,5,4851,1.0000000036274914e-15
20240315,03,10,6,3776,1.0000000036274914e-15
20240315,03,11,1,4472,1.0000000036274914e-15
20240315,03,11,2,3708,1.0000000036274914e-15
20240315,03,11,3,4824,1.0000000036274914e-15
20240315,03,11,4,4401,1.0000000036274914e-15
20240315,03,11,5,4453,1.0000000036274914e-15
20240315,03,11,6,4343,1.0000000036274914e-15
20240315,03,12,1,4290,1.0000000036274914e-15
20240315,03,12,2,2014,1.0000000036274914e-15
20240315,03,12,3,4496,1.0000000036274914e-15
20240315,03,12,4,5006,1.0000000036274914e-15
20240315,03,12,5,4723,1.0000000036274914e-15
20240315,03,12,6,4537,1.0000000036274914e-15
20240315,03,1,1,5278,1.0000000036274914e-15
20240315,03,1,2,3544,1.0000000036274914e-15
20240315,03,1,3,5006,1.0000000036274914e-15
20240315,03,1,4,5154,1.0000000036274914e-15
20240315,03,1,5,5266,1.0000000036274914e-15
20240315,03,1,6,4167,1.0000000036274914e-15
20240315,03,2,1,5070,1.0000000036274914e-15
20240315,03,2,2,5228,1.0000000036274914e-15
20240315,03,2,3,4297,1.0000000036274914e-15
20240315,03,2,4,3708,1.0000000036274914e-15
20240315,03,2,5,5016,1.0000000036274914e-15
20240315,03,2,6,5298,1.0000000036274914e-15
20240315,03,3,1,3935,1.0000000036274914e-15
20240315,03,3,2,4453,1.0000000036274914e-15
20240315,03,3,3,3629,1.0000000036274914e-15
20240315,03,3,4,4793,1.0000000036274914e-15
20240315,03,3,5,3737,1.0000000036274914e-15
20240315,03,3,6,4431,1.0000000036274914e-15
20240315,03,4,1,3517,1.0000000036274914e-15
20240315,03,4,2,4343,1.0000000036274914e-15
20240315,03,4,3,5141,1.0000000036274914e-15
20240315,03,4,4,2014,1.0000000036274914e-15
20240315,03,4,5,3808,1.0000000036274914e-15
20240315,03,4,6,3024,1.0000000036274914e-15
20240315,03,5,1,4358,1.0000000036274914e-15
20240315,03,5,2,4401,1.0000000036274914e-15
20240315,03,5,3,3105,1.0000000036274914e-15
20240315,03,5,4,5266,1.0000000036274914e-15
20240315,03,5,5,4603,1.0000000036274914e-15
20240315,03,5,6,4134,1.0000000036274914e-15
20240315,03,6,1,4496,1.0000000036274914e-15
20240315,03,6,2,4824,1.0000000036274914e-15
20240315,03,6,3,4167,1.0000000036274914e-15
20240315,03,6,4,3776,1.0000000036274914e-15
20240315,03,6,5,4729,1.0000000036274914e-15
20240315,03,6,6,4297,1.0000000036274914e-15
20240315,03,7,1,3629,1.0000000036274914e-15
20240315,03,7,2,5008,1.0000000036274914e-15
20240315,03,7,3,4290,1.0000000036274914e-15
20240315,03,7,4,4472,1.0000000036274914e-15
20240315,03,7,5,4976,1.0000000036274914e-15
20240315,03,7,6,5154,1.0000000036274914e-15
20240315,03,8,1,3978,1.0000000036274914e-15
20240315,03,8,2,4861,1.0000000036274914e-15
20240315,03,8,3,4537,1.0000000036274914e-15
20240315,03,8,4,5070,1.0000000036274914e-15
20240315,03,8,5,3544,1.0000000036274914e-15
20240315,03,8,6,3808,1.0000000036274914e-15
20240315,03,9,1,3843,1.0000000036274914e-15
20240315,03,9,2,5141,1.0000000036274914e-15
20240315,03,9,3,4793,1.0000000036274914e-15
20240315,03,9,4,5228,1.0000000036274914e-15
20240315,03,9,5,5278,1.0000000036274914e-15
20240315,03,9,6,4603,1.0000000036274914e-15
20240315,06,10,1,5112,1.0000000036274914e-15
20240315,06,10,2,5158,1.0000000036274914e-15
20240315,06,10,3,5181,1.0000000036274914e-15
20240315,06,10,4,5186,1.0000000036274914e-15
20240315,06,10,5,4980,1.0000000036274914e-15
20240315,06,10,6,5033,1.0000000036274914e-15
20240315,06,11,1,4959,1.0000000036274914e-15
20240315,06,11,2,5075,1.0000000036274914e-15
20240315,06,11,3,5256,1.0000000036274914e-15
20240315,06,11,4,5276,1.0000000036274914e-15
20240315,06,11,5,5210,1.0000000036274914e-15
20240315,06,11,6,5216,1.0000000036274914e-15
20240315,06,12,1,4989,1.0000000036274914e-15
20240315,06,12,2,5032,1.0000000036274914e-15
20240315,06,12,3,5135,1.0000000036274914e-15
20240315,06,12,4,5109,1.0000000036274914e-15
20240315,06,12,5,5257,1.0000000036274914e-15
20240315,06,12,6,5217,1.0000000036274914e-15
20240315,06,1,1,5137,1.0000000036274914e-15
20240315,06,1,2,5234,1.0000000036274914e-15
20240315,06,1,3,5147,1.0000000036274914e-15
20240315,06,1,4,5076,1.0000000036274914e-15
20240315,06,1,5,5186,1.0000000036274914e-15
20240315,06,1,6,5301,1.0000000036274914e-15
20240315,06,2,1,5158,1.0000000036274914e-15
20240315,06,2,2,5178,1.0000000036274914e-15
20240315,06,2,3,5109,1.0000000036274914e-15
20240315,06,2,4,5290,1.0000000036274914e-15
20240315,06,2,5,5037,1.0000000036274914e-15
20240315,06,2,6,5276,1.0000000036274914e-15
20240315,06,3,1,5229,1.0000000036274914e-15
20240315,06,3,2,5181,1.0000000036274914e-15
20240315,06,3,3,5081,1.0000000036274914e-15
20240315,06,3,4,5293,1.0000000036274914e-15
20240315,06,3,5,5267,1.0000000036274914e-15
20240315,06,3,6,5139,1.0000000036274914e-15
20240315,06,4,1,4980,1.0000000036274914e-15
20240315,06,4,2,5216,1.0000000036274914e-15
20240315,06,4,3,5122,1.0000000036274914e-15
20240315,06,4,4,5257,1.0000000036274914e-15
20240315,06,4,5,5209,1.0000000036274914e-15
20240315,06,4,6,5111,1.0000000036274914e-15
20240315,06,5,1,5210,1.0000000036274914e-15
20240315,06,5,2,5262,1.0000000036274914e-15
20240315,06,5,3,5234,1.0000000036274914e-15
20240315,06,5,4,5112,1.0000000036274914e-15
20240315,06,5,5,4934,1.0000000036274914e-15
20240315,06,5,6,5135,1.0000000036274914e-15
20240315,06,6,1,5032,1.0000000036274914e-15
20240315,06,6,2,5033,1.0000000036274914e-15
20240315,06,6,3,5178,1.0000000036274914e-15
20240315,06,6,4,5303,1.0000000036274914e-15
20240315,06,6,5,4959,1.0000000036274914e-15
20240315,06,6,6,5190,1.0000000036274914e-15
20240315,06,7,1,5269,1.0000000036274914e-15
20240315,06,7,2,5217,1.0000000036274914e-15
20240315,06,7,3,5229,1.0000000036274914e-15
