hd,jcd,rno,label_3t,win_lane
20240103,14,9,3-1-5,3
20240103,14,10,1-4-3,1
20240103,14,11,1-4-5,1
20240103,14,12,1-2-3,1
20240103,15,1,2-5-1,2
20240103,15,2,3-6-1,3
20240103,15,3,2-3-1,2
20240103,15,4,3-1-5,3
20240103,15,5,1-2-3,1
20240103,15,6,3-1-4,3
20240103,15,7,2-1-3,2
20240103,15,8,2-1-4,2
20240103,15,9,3-4-2,3
20240103,15,10,1-3-2,1
20240103,15,11,1-2-3,1
20240103,15,12,1-4-3,1
20240103,17,1,3-4-5,3
20240103,17,2,1-2-5,1
20240103,17,3,1-2-4,1
20240103,17,4,1-3-4,1
20240103,17,5,1-6-2,1
20240103,17,6,3-1-4,3
20240103,17,7,1-4-3,1
20240103,17,8,1-3-6,1
20240103,17,9,1-3-5,1
20240103,17,10,1-3-4,1
20240103,17,11,3-4-1,3
20240103,17,12,1-3-5,1
20240103,20,1,3-1-2,3
20240103,20,2,1-4-5,1
20240103,20,3,1-2-4,1
20240103,20,4,1-5-4,1
20240103,20,5,1-4-5,1
20240103,20,6,1-4-6,1
20240103,20,7,1-3-6,1
20240103,20,8,1-3-5,1
20240103,20,9,4-6-3,4
20240103,20,10,4-6-2,4
20240103,20,11,1-3-2,1
20240103,20,12,4-5-6,4
20240103,21,1,1-4-2,1
20240103,21,2,1-2-5,1
20240103,21,3,3-1-5,3
20240103,21,4,1-5-2,1
20240103,21,5,1-4-3,1
20240103,21,6,3-6-1,3
20240103,21,7,1-4-2,1
20240103,21,8,1-3-2,1
20240103,21,9,1-2-3,1
20240103,21,10,1-4-2,1
20240103,21,11,4-5-2,4
20240103,21,12,1-5-6,1
20240103,22,1,1-3-2,1
20240103,22,2,1-3-2,1
20240103,22,3,4-3-6,4
20240103,22,4,3-5-2,3
20240103,22,5,3-4-2,3
20240103,22,6,5-4-1,5
20240103,22,7,4-1-2,4
20240103,22,8,1-3-5,1
20240103,22,9,1-2-5,1
20240103,22,10,1-3-6,1
20240103,22,11,1-3-2,1
20240103,22,12,2-1-5,2
20240103,23,1,4-6-3,4
20240103,23,2,4-6-1,4
20240103,23,3,1-3-2,1
20240103,23,4,1-3-6,1
20240103,23,5,3-2-4,3
20240103,23,6,1-5-4,1
20240103,23,7,1-5-2,1
20240103,23,8,3-4-6,3
20240103,23,9,1-2-4,1
20240103,23,10,4-3-5,4
20240103,23,11,4-5-2,4
20240103,23,12,1-5-2,1
20240103,24,1,6-3-4,6
20240103,24,2,1-2-4,1
20240103,24,3,3-4-1,3
20240103,24,4,1-3-2,1
20240103,24,5,1-3-2,1
20240103,24,6,1-2-3,1
20240103,24,7,1-3-5,1
20240103,24,8,1-2-3,1
20240103,24,9,1-5-4,1
20240103,24,10,4-2-3,4
20240103,24,11,1-3-2,1
20240103,24,12,1-2-4,1
