hd,jcd,rno,lane,racer_id,racer_name,proba_nige,proba_sashi,proba_makuri,proba_makuri_sashi
20240307,10,3,5,4110,小澤 和也,0.0,0.8322780817371214,0.11417021397385789,0.05354863584594983
20240307,10,3,6,3696,白井 友晴,0.0,0.6925619967191908,0.2571067205055556,0.05032833665288408
20240307,10,4,1,4627,藤原 菜希,0.9999965720095506,0.0,0.0,0.0
20240307,10,4,2,5014,梶山 涼斗,0.0,0.6467674474736392,0.17747451217903965,0.1757555683760066
20240307,10,4,3,4949,横田 貴満,0.0,0.47261901715459126,0.3093109147185196,0.21806535259224874
20240307,10,4,4,5054,佐々木 大河,0.0,0.665866546948174,0.22487231904859487,0.10925798686278877
20240307,10,4,5,5038,金田 智博,0.0,0.6332035569213609,0.20130493849622322,0.16548926134218578
20240307,10,4,6,4902,山川 雄大,0.0,0.6266033488443095,0.2750420988732589,0.09835067679022642
20240307,10,6,1,4930,佐藤 悠,0.9999963065893422,0.0,0.0,0.0
20240307,10,6,2,4750,井上 尚悟,0.0,0.28277060136823656,0.6294311922670283,0.08779510588936279
20240307,10,6,3,3566,川添 英正,0.0,0.7963525667065591,0.0354619701068546,0.16818342761787428
20240307,10,6,4,4502,遠藤 エミ,0.0,0.8194499693033671,0.060437006305790325,0.12011040447817273
20240307,10,6,5,3257,田頭 実,0.0,0.8893116621393305,0.031307069631926955,0.0793796918863324
20240307,10,6,6,4528,黒井 達矢,0.0,0.7139030863556923,0.23133891105774332,0.05475321386257837
20240307,10,7,1,5219,森口 和紀,0.9999726409615837,0.0,0.0,0.0
20240307,10,7,2,4491,田中 堅,0.0,0.9200695421238435,0.07025153464667032,0.00967787323237058
20240307,10,7,3,3696,白井 友晴,0.0,0.8655886144790931,0.11483507020731715,0.01957431995065406
20240307,10,7,4,4151,下河 誉史,0.0,0.9035697205116479,0.06057703920295215,0.03585138581937787
20240307,10,7,5,3439,大平 誉史明,0.0,0.8493903154935402,0.05350340585420466,0.09710336050033906
20240307,10,7,6,4873,蒲原 健太,0.0,0.7862463427474893,0.099600412137601,0.1141500763576993
20240307,10,9,1,4258,関根 彰人,0.9999970464801254,0.0,0.0,0.0
20240307,10,9,2,4949,横田 貴満,0.0,0.823978165491801,0.12029447332409877,0.05572619463075721
20240307,10,9,3,4546,浜田 亜理沙,0.0,0.6349113097546214,0.25217766997835595,0.11290805504134513
20240307,10,9,4,4851,関 浩哉,0.0,0.8514015408490547,0.10016148111818732,0.04843587134517192
20240307,10,9,5,3812,山崎 聖司,0.0,0.734837202659707,0.20592460898730763,0.05923602188639512
20240307,10,9,6,3226,浦田 信義,0.0,0.7506922595055671,0.10910791336768896,0.1401981043853648
20240307,13,10,1,3415,松井 繁,0.9999975558718898,0.0,0.0,0.0
20240307,13,10,2,4604,岩瀬 裕亮,0.0,0.8476503938097516,0.10312793631869718,0.04921709974803443
20240307,13,10,3,4344,新田 雄史,0.0,0.849397322840878,0.09027934834469115,0.06031549674846199
20240307,13,10,4,4055,吉田 俊彦,0.0,0.8635355214128378,0.06951971189326538,0.06693859235730888
20240307,13,10,5,3874,山本 寛久,0.0,0.7237982548677575,0.18489010669003134,0.09130706623064117
20240307,13,10,6,4494,河合 佑樹,0.0,0.815835356416079,0.11955219691986615,0.0646089803370713
20240307,13,11,1,4524,深谷 知博,0.9999976966995022,0.0,0.0,0.0
20240307,13,11,2,4350,篠崎 元志,0.0,0.7028142320582567,0.14163931664461235,0.1555437464393706
20240307,13,11,3,3854,吉川 元浩,0.0,0.6953317752135298,0.09850697623813914,0.2061585424638011
20240307,13,11,4,3654,武田 光史,0.0,0.591066837503797,0.10961986040672143,0.2993079848286092
20240307,13,11,5,4794,和田 拓也,0.0,0.7365932660528584,0.13395134395859404,0.12945294557249745
20240307,13,11,6,4030,森高 一真,0.0,0.3888469168999034,0.32416982877738537,0.2869804852243496
20240307,13,12,1,4787,椎名 豊,0.9999978889732941,0.0,0.0,0.0
20240307,13,12,2,4685,島村 隆幸,0.0,0.06805508986810209,0.7511259677940009,0.18081613556510961
20240307,13,12,3,3978,齊藤 仁,0.0,0.20575769706998515,0.40109787314877215,0.39314175930034123
20240307,13,12,4,4686,丸野 一樹,0.0,0.09485968124252882,0.5265965505255217,0.3785408671360529
20240307,13,12,5,4757,山田 祐也,0.0,0.1384133652690562,0.4236423958107312,0.43793924720737815
20240307,13,12,6,4278,藤岡 俊介,0.0,0.08612559131707655,0.6151535886846305,0.29871850925258087
20240307,13,1,1,4055,吉田 俊彦,0.9999975117544692,0.0,0.0,0.0
20240307,13,1,2,4524,深谷 知博,0.0,0.29571678741919116,0.016223160774670214,0.6880573907032922
20240307,13,1,3,4512,高野 哲史,0.0,0.060450597261608514,0.01436698898706458,0.9251790496199475
20240307,13,1,4,4856,豊田 健士郎,0.0,0.30495080617227155,0.0566464730414483,0.6383983795421918
20240307,13,1,5,4852,川原 祐明,0.0,0.2169266039433782,0.0136927158177842,0.7693785951533462
20240307,13,1,6,4545,岡村 慶太,0.0,0.4041292156778314,0.015022878360943438,0.5808452833217378
20240307,13,2,1,3744,徳増 秀樹,0.9999960484508374,0.0,0.0,0.0
20240307,13,2,2,4477,篠崎 仁志,0.0,0.5137188453876073,0.44428394928920134,0.04199433664732109
20240307,13,2,3,3415,松井 繁,0.0,0.3325754394210932,0.5863909812867979,0.08103060895742177
20240307,13,2,4,3961,谷村 一哉,0.0,0.22643983604935303,0.7260885341115394,0.04746911784359291
20240307,13,2,5,4472,尾嶋 一広,0.0,0.25989527141506763,0.6425921066723412,0.09750991113432306
20240307,13,2,6,5042,畑田 汰一,0.0,0.3642925228537995,0.5682955365654869,0.06740940193538977
20240307,13,3,1,4042,丸岡 正典,0.9999967357818026,0.0,0.0,0.0
20240307,13,3,2,3623,深川 真二,0.0,0.8307468552841666,0.01679886986182085,0.1524520664387762
20240307,13,3,3,3737,上平 真二,0.0,0.7960056648090004,0.0344814857349563,0.16950814981751486
20240307,13,3,4,4719,上條 暢嵩,0.0,0.7277706745633084,0.029221072309800318,0.24300523390799011
20240307,13,3,5,4686,丸野 一樹,0.0,0.8476451029826134,0.016849986835837764,0.13550188208210273
20240307,13,3,6,3590,濱野谷 憲吾,0.0,0.699421049740594,0.03401289971100695,0.2665627503759215
20240307,13,4,1,4002,古結 宏,0.9999965296515986,0.0,0.0,0.0
20240307,13,4,2,4547,中田 竜太,0.0,0.6437587087870226,0.12673914675590686,0.22949951737260355
20240307,13,4,3,3897,白井 英治,0.0,0.28127591274859776,0.09175032612296279,0.6269695546761589
20240307,13,4,4,4305,金子 拓矢,0.0,0.5926625037895938,0.10800055696948457,0.29933459765299697
20240307,13,4,5,4445,宮地 元輝,0.0,0.45231238854945316,0.07343705934405838,0.47424898217782885
20240307,13,4,6,3978,齊藤 仁,0.0,0.4283908948579858,0.07633882805503094,0.49526822632938455
20240307,13,6,1,4794,和田 拓也,0.999997537599849,0.0,0.0,0.0
20240307,13,6,2,4290,稲田 浩二,0.0,0.13203209819908265,0.3733244564852692,0.4946401990202425
20240307,13,6,3,4545,岡村 慶太,0.0,0.13454982700620863,0.6097722204181919,0.25567185385367086
20240307,13,6,4,4757,山田 祐也,0.0,0.14200809654898905,0.6342272763531237,0.2237606357661637
20240307,13,6,5,4166,吉田 拡郎,0.0,0.09657477710819898,0.5974776629910166,0.30594507962922013
20240307,13,6,6,4168,石野 貴之,0.0,0.09605533401320274,0.6493339036325766,0.25460817354860016
20240307,13,8,1,4852,川原 祐明,0.9999983510860231,0.0,0.0,0.0
20240307,13,8,2,4427,秦 英悟,0.0,0.3689386394514392,0.4759643291902704,0.15508956744164978
20240307,13,8,3,4278,藤岡 俊介,0.0,0.4083124307095141,0.34412508475131753,0.247557472856579
20240307,13,8,4,3623,深川 真二,0.0,0.2765493430863673,0.41182727816930176,0.31161898713218006
20240307,13,8,5,4547,中田 竜太,0.0,0.37768537644252426,0.2911835046051611,0.33112694028060374
20240307,13,8,6,3941,池田 浩二,0.0,0.2625740649540176,0.4219086594990956,0.3155135557019441
20240307,13,9,1,4719,上條 暢嵩,0.9999971459824963,0.0,0.0,0.0
20240307,13,9,2,4445,宮地 元輝,0.0,0.25605371126067705,0.7247236956001164,0.01921978852455809
20240307,13,9,3,4362,土屋 智則,0.0,0.1136821292586395,0.8766432258648537,0.009673001691358736
20240307,13,9,4,4512,高野 哲史,0.0,0.1320773654305592,0.8334338557768584,0.034485611851651415
20240307,13,9,5,4262,馬場 貴也,0.0,0.3209807761348125,0.6586791181265037,0.02033740602532626
20240307,13,9,6,4477,篠崎 仁志,0.0,0.33381263737186145,0.647435352915806,0.018749800338695274
20240307,15,10,1,5136,濱野 斗馬,0.9999965153651145,0.0,0.0,0.0
20240307,15,10,2,3826,村田 修次,0.0,0.0255086493553859,0.8813538563762988,0.09313600145032847
20240307,15,10,3,4969,町田 洸希,0.0,0.01452191535882887,0.8433743096759532,0.14210279903231468
20240307,15,10,4,4711,前出 達吉,0.0,0.027094352808900244,0.9068579453476477,0.0660463609709344
20240307,15,10,5,4632,長尾 京志郎,0.0,0.111510925786479,0.6364779300165206,0.25200807524313595
20240307,15,10,6,3946,赤岩 善生,0.0,0.0480978126330158,0.6611541702076528,0.2907458028913802
20240307,15,11,1,4174,赤坂 俊輔,0.9999963942393231,0.0,0.0,0.0
20240307,15,11,2,4331,三好 勇人,0.0,0.5244835050956098,0.3303012303665451,0.14521259222463692
20240307,15,11,3,4120,柘植 政浩,0.0,0.39391403639892086,0.52783954720354,0.07824398042145071
20240307,15,11,4,3333,丸尾 義孝,0.0,0.3628797334213699,0.5029523352546807,0.13416560954794196
20240307,15,11,5,4401,小林 泰,0.0,0.5562793772576269,0.30933981834585733,0.13437810011555107
20240307,15,11,6,3713,伊藤 誠二,0.0,0.5875253496119244,0.2505785597515507,0.16189373588376058
20240307,15,12,1,4503,上野 真之介,0.9999980319996872,0.0,0.0,0.0
20240307,15,12,2,4469,土山 卓也,0.0,0.26613059658787536,0.5391216022207224,0.19474303205099303
20240307,15,12,3,4782,浜崎 準也,0.0,0.39556925745469634,0.5199461761436465,0.08448122364019457
20240307,15,12,4,4136,江夏 満,0.0,0.5231077680407007,0.3730112427674193,0.10387761567570146
20240307,15,12,5,3908,重成 一人,0.0,0.47666608290464624,0.331489162050491,0.19183968666009685
20240307,15,12,6,4163,山崎 裕司,0.0,0.2390627622340842,0.6269318580049711,0.1340018470525807
20240307,15,1,1,4969,町田 洸希,0.9999974174212432,0.0,0.0,0.0
20240307,15,1,2,4692,酒井 俊弘,0.0,0.3270295434675591,0.16535111584469112,0.5076164865858185
20240307,15,1,3,4383,竹田 吉行,0.0,0.3843711383368565,0.40684747212119415,0.20877759301921348
20240307,15,1,4,4467,渡邉 俊介,0.0,0.45413690303274096,0.17615642332814085,0.3697027708698889
20240307,15,1,5,4410,井上 大輔,0.0,0.511148828774117,0.31135765599805565,0.17748963106293178
20240307,15,1,6,4565,西村 豪洋,0.0,0.2995772851651981,0.4125713578488654,0.2878471004683202
20240307,15,2,1,4633,森 智也,0.9999977100075745,0.0,0.0,0.0
20240307,15,2,2,4520,高倉 孝太,0.0,0.2592625398155177,0.36158139535832856,0.3791514514724836
20240307,15,2,3,4649,和田 操拓,0.0,0.07361179246981507,0.8301766377020645,0.09620900560221696
20240307,15,2,4,3826,村田 修次,0.0,0.07785618392625292,0.774061457787874,0.1480794016759767
20240307,15,2,5,3713,伊藤 誠二,0.0,0.11551070954011622,0.7337764152584348,0.1507098898053373
20240307,15,2,6,4359,横川 聖志,0.0,0.16662402930655731,0.6422670448631804,0.1911054501089065
20240307,15,3,1,5187,小坂 風太,0.9999980413200094,0.0,0.0,0.0
20240307,15,3,2,3333,丸尾 義孝,0.0,0.25587352452706125,0.7283331321704027,0.01578764717272871
20240307,15,3,3,5055,眞鳥 章太,0.0,0.2751462802629032,0.7187152339243714,0.006134676284436722
20240307,15,3,4,3731,高濱 芳久,0.0,0.19512004198365543,0.7959953999629279,0.008880717669575927
20240307,15,3,5,4782,浜崎 準也,0.0,0.27970989038369737,0.70497701203931,0.015307690155131006
20240307,15,3,6,3497,後藤 浩,0.0,0.2635496827667961,0.7188915181507979,0.01755431597156731
20240307,15,4,1,3792,田中 豪,0.9999970762382627,0.0,0.0,0.0
20240307,15,4,2,3788,一宮 稔弘,0.0,0.2835730587219704,0.30322155504094545,0.41320118197956696
20240307,15,4,3,4174,赤坂 俊輔,0.0,0.22265230767314084,0.18752877706450394,0.5898153331956663
20240307,15,4,4,4632,長尾 京志郎,0.0,0.21373063199163472,0.18589297015340106,0.6003733178969284
20240307,15,4,5,4163,山崎 裕司,0.0,0.21403777873786492,0.1905748000209559,0.5953840324849855
20240307,15,4,6,3870,寺嶋 雄,0.0,0.3428214099476771,0.23214544523253927,0.42502920726363025
20240307,15,6,1,4120,柘植 政浩,0.9999975194760374,0.0,0.0,0.0
20240307,15,6,2,4359,横川 聖志,0.0,0.338305767510904,0.5371720545264949,0.1245170382791588
20240307,15,6,3,4469,土山 卓也,0.0,0.4538814211435655,0.4693232834572553,0.07678948803486123
20240307,15,6,4,5136,濱野 斗馬,0.0,0.654444075260663,0.2675807955817502,0.07797194613041393
20240307,15,6,5,3347,矢後 剛,0.0,0.4001830038002296,0.4962473704338921,0.10356602854010741
20240307,15,6,6,4467,渡邉 俊介,0.0,0.37862475083029956,0.5281815857111967,0.09318991216113769
20240307,15,7,1,4331,三好 勇人,0.9999973134504772,0.0,0.0,0.0
20240307,15,7,2,4503,上野 真之介,0.0,0.6141448342593927,0.1418573477117989,0.24399393462974187
20240307,15,7,3,3497,後藤 浩,0.0,0.4589057113637326,0.10774462257720327,0.433346529573858
20240307,15,7,4,4520,高倉 孝太,0.0,0.43952956000097854,0.06157332948466553,0.49889445331293175
20240307,15,7,5,4594,谷川 祐一,0.0,0.5766528818489045,0.04357679427504898,0.3797680790907578
20240307,15,7,6,4410,井上 大輔,0.0,0.5048219935756637,0.05530510767886939,0.43987033910463086
20240307,15,8,1,4136,江夏 満,0.9999982694538402,0.0,0.0,0.0
20240307,15,8,2,4259,真庭 明志,0.0,0.38459053895187756,0.2687435993111594,0.3466611621109394
20240307,15,8,3,4692,酒井 俊弘,0.0,0.3231416942971273,0.1367357482412149,0.5401187739715173
20240307,15,8,4,3788,一宮 稔弘,0.0,0.2817024669684124,0.10386098689064586,0.6144323118105388
20240307,15,8,5,4649,和田 操拓,0.0,0.42926639136665845,0.32403125241126,0.2466973821299764
20240307,15,8,6,5055,眞鳥 章太,0.0,0.32860390877162,0.25889237349944577,0.4124998246267666
20240307,15,9,1,3966,作間 章,0.9999979243053954,0.0,0.0,0.0
20240307,15,9,2,3870,寺嶋 雄,0.0,0.4330848755893828,0.24629329595733127,0.3206163621881787
20240307,15,9,3,4154,森安 弘雅,0.0,0.30894939850108416,0.3038052166728082,0.3872403330130778
20240307,15,9,4,4553,坪口 竜也,0.0,0.5282326920571336,0.19431263462464352,0.27745003192241124
20240307,15,9,5,3731,高濱 芳久,0.0,0.2927537124179748,0.48750575165847776,0.21973513794059985
20240307,15,9,6,3849,中岡 正彦,0.0,0.2731426954858283,0.37463017971699747,0.35222121620803815
20240307,16,10,1,4989,石原 翼,0.9999970618060722,0.0,0.0,0.0
20240307,16,10,2,3435,寺田 千恵,0.0,0.26580408685828344,0.038392790463298035,0.6958002562190644
20240307,16,10,3,3987,後藤 正宗,0.0,0.2868221800855645,0.07214185415520709,0.6410329212251538
20240307,16,10,4,3901,松田 憲幸,0.0,0.4840984214978241,0.041525716834416346,0.4743734482551985
20240307,16,10,5,4011,堀之内紀代子,0.0,0.09644951828898594,0.24730355533272572,0.656242032433086
20240307,16,10,6,3837,秋山 広一,0.0,0.29899678919857425,0.08242179528732392,0.6185781461150185
20240307,16,11,1,4172,森定 晃史,0.9999976973008176,0.0,0.0,0.0
20240307,16,11,2,3701,大西 隆洋,0.0,0.484859230371046,0.23982677815145514,0.27530992952793076
20240307,16,11,3,3995,重野 哲之,0.0,0.48430438374312157,0.18353138902994207,0.3321589263729055
20240307,16,11,4,3933,山地 正樹,0.0,0.30997723361785273,0.5291067266508872,0.1609123982841268
20240307,16,11,5,4089,妹尾 忠幸,0.0,0.4288856180364161,0.30674222345536867,0.2643687319154664
20240307,16,11,6,4603,谷川 将太,0.0,0.47092536658672685,0.4208024635290467,0.10826815382878884
20240307,16,12,1,4762,藤原 啓史朗,0.9999980234735586,0.0,0.0,0.0
20240307,16,12,2,4643,近江 翔吾,0.0,0.15252459117045025,0.1369882452657225,0.7104836716451833
20240307,16,12,3,4713,白神 優,0.0,0.041592443124523044,0.03875198629018811,0.9196542241059974
20240307,16,12,4,4677,片橋 幸貴,0.0,0.08269448802587535,0.07115195817969149,0.8461502438039631
20240307,16,12,5,4906,鈴木 雅希,0.0,0.08767747566037973,0.06816106302123384,0.844159072343177
20240307,16,12,6,4460,後藤 翔之,0.0,0.11033778548530383,0.13653701186752443,0.7531225209422919
20240307,16,1,1,3435,寺田 千恵,0.9999960243348758,0.0,0.0,0.0
20240307,16,1,2,4097,貫地谷 直人,0.0,0.3690119397705611,0.3148968361218719,0.3160865894737662
20240307,16,1,3,5177,松井 貫太,0.0,0.8289512493060905,0.14530529744349513,0.025742154597483437
20240307,16,1,4,4014,片岡 恵里,0.0,0.6967507335814819,0.19463631624398617,0.10861003225249417
20240307,16,1,5,3875,廣中 良一,0.0,0.710474990767003,0.18559535219584408,0.10392699661469747
20240307,16,1,6,5111,三村 岳人,0.0,0.7553001091051207,0.08249096925706167,0.16220583295896193
20240307,16,2,1,5165,小林 愛実,0.9999901904047096,0.0,0.0,0.0
20240307,16,2,2,3444,香月 大介,0.0,0.592586574669779,0.3051620541324261,0.10224638442940771
20240307,16,2,3,3459,中野 和裕,0.0,0.7865249318395682,0.16348324041528253,0.049988274941440605
20240307,16,2,4,4894,原村 拓也,0.0,0.6469675434331831,0.2755449543633106,0.07748317406804164
20240307,16,2,5,4728,山口 亮,0.0,0.4871351875051391,0.4060743215546627,0.10678468127895087
20240307,16,2,6,5208,屋良 龍紀,0.0,0.581799671308173,0.3491028465197804,0.06909407974972157
20240307,16,3,1,4853,前原 哉,0.9999952261111814,0.0,0.0,0.0
20240307,16,3,2,3901,松田 憲幸,0.0,0.3225398136296498,0.6387229962552443,0.03873540103846843
20240307,16,3,3,3935,岩津 徹郎,0.0,0.43437486610265547,0.5193227975789032,0.04629976845727525
20240307,16,3,4,3434,松尾 宣邦,0.0,0.14782216160553993,0.8210512973713009,0.031124597710295618
20240307,16,3,5,4253,西川 真人,0.0,0.48832612089896205,0.4572231614809945,0.05444830509612743
20240307,16,3,6,3976,内田 圭,0.0,0.63015613427003,0.3469078249006956,0.022933975810028262
20240307,16,5,1,4089,妹尾 忠幸,0.9999974775703138,0.0,0.0,0.0
20240307,16,5,2,3987,後藤 正宗,0.0,0.18684321888217492,0.2663885207506104,0.5467650874703744
20240307,16,5,3,4496,内堀 学,0.0,0.5717641842682613,0.0548316990639438,0.37340083423242465
20240307,16,5,4,3995,重野 哲之,0.0,0.07910437368156786,0.38347218246523945,0.5374210096996099
20240307,16,5,5,5177,松井 貫太,0.0,0.13010719346533475,0.4420322512917737,0.4278577935879099
20240307,16,5,6,5250,嶋田 有里,0.0,0.2988805529697488,0.26836722117028916,0.4327478671620289
20240307,16,6,1,4225,土屋 千明,0.999997258295476,0.0,0.0,0.0
20240307,16,6,2,4011,堀之内紀代子,0.0,0.06787245655457624,0.7932764715682316,0.13884810591653612
20240307,16,6,3,3933,山地 正樹,0.0,0.06533012826055391,0.8416723002147488,0.09299507668678866
20240307,16,6,4,4728,山口 亮,0.0,0.07448563852607304,0.802343543658373,0.12316765438433905
20240307,16,6,5,4097,貫地谷 直人,0.0,0.09862582825858439,0.7672312280082965,0.13414018764436544
20240307,16,6,6,5261,岡 暢祐,0.0,0.10633655901169128,0.7733336639484647,0.12032669795620887
20240307,16,7,1,3837,秋山 広一,0.9999980793086776,0.0,0.0,0.0
20240307,16,7,2,3875,廣中 良一,0.0,0.4245884275319877,0.08926163353547603,0.48614614239959875
20240307,16,7,3,4253,西川 真人,0.0,0.7361679775727721,0.012460671297683969,0.2513692395575896
20240307,16,7,4,4374,永田 義紘,0.0,0.4938108857606448,0.04902381253887998,0.4571622361686143
20240307,16,7,5,3444,香月 大介,0.0,0.19394833835034672,0.08085468798040216,0.7251932343848051
20240307,16,7,6,4172,森定 晃史,0.0,0.5263173417022164,0.06796348553771944,0.40571573239632236
20240307,16,8,1,5111,三村 岳人,0.9999971716871559,0.0,0.0,0.0
20240307,16,8,2,4894,原村 拓也,0.0,0.5162078572814103,0.18831433902488154,0.29547183338482097
20240307,16,8,3,4600,井内 将太郎,0.0,0.5796971093626404,0.24014249656632794,0.1801551566587712
20240307,16,8,4,4496,内堀 学,0.0,0.6250046838637796,0.21203709667004284,0.16295360949293355
20240307,16,8,5,3434,松尾 宣邦,0.0,0.4163837138170721,0.23146699392508935,0.3521426651059715
20240307,16,8,6,3454,井川 大作,0.0,0.4445770014847223,0.3165622128170026,0.23885560115227694
20240307,16,9,1,3357,福島 陽子,0.9999930505936206,0.0,0.0,0.0
20240307,16,9,2,4225,土屋 千明,0.0,0.27162715747643645,0.1845460960353749,0.5438225568830671
20240307,16,9,3,4014,片岡 恵里,0.0,0.22238862677721336,0.36584714440363647,0.41176023245102994
20240307,16,9,4,4853,前原 哉,0.0,0.18577816590759186,0.4906036386128607,0.32361448083092115
20240307,16,9,5,5250,嶋田 有里,0.0,0.5121211118931209,0.31988418163228366,0.1679901571626849
20240307,16,9,6,5165,小林 愛実,0.0,0.123102157098105,0.5420607743314797,0.33483393810978546
20240307,20,10,1,4463,三苫 晃幸,0.9999971783530858,0.0,0.0,0.0
20240307,20,10,2,4875,大塚 康雅,0.0,0.05716903875221309,0.8664550756217291,0.07637295527764856
20240307,20,10,3,3867,松浦 勝,0.0,0.055355758247502156,0.9104091666382772,0.03423246978477516
20240307,20,10,4,3427,大賀 広幸,0.0,0.03645639935539984,0.9426770181478892,0.020864506523157685
20240307,20,10,5,4161,黒柳 浩孝,0.0,0.028810771053251544,0.9473813056429554,0.023806119645066393
20240307,20,10,6,3921,川村 正輝,0.0,0.09603340154903797,0.7923516705774402,0.11160973604771667
20240307,20,11,1,3997,北村 征嗣,0.9999964658180798,0.0,0.0,0.0
20240307,20,11,2,4365,盛本 真輔,0.0,0.6425283746476184,0.3049763399949378,0.05249173929412988
20240307,20,11,3,4529,嶋 義信,0.0,0.7007079237157441,0.28383702738881855,0.015452822799601315
20240307,20,11,4,3188,日高 逸子,0.0,0.8008343454788083,0.19117141695809559,0.00799297785692029
20240307,20,11,5,3814,金子 貴志,0.0,0.9291725799851297,0.05997465517684294,0.010851720961971522
20240307,20,11,6,3711,江本 真治,0.0,0.7221167144119875,0.25682856003687,0.021052732702453034
20240307,20,12,1,4505,島田 賢人,0.9999973608424434,0.0,0.0,0.0
20240307,20,12,2,3912,川原 正明,0.0,0.18376362393845094,0.7906692744321059,0.02556434766642993
20240307,20,12,3,4183,宇野 弥生,0.0,0.22447632226372677,0.7484043234681121,0.027116301279986554
20240307,20,12,4,3618,海野 ゆかり,0.0,0.1807443354078059,0.7923153634883157,0.026935699786560522
20240307,20,12,5,3484,芝田 浩治,0.0,0.2702637703988695,0.7072983606557787,0.022434640820519665
20240307,20,12,6,4028,田村 隆信,0.0,0.05454747624195505,0.9143842380121602,0.03106500494923284
20240307,20,1,1,4232,笠 雅雄,0.9999841491442357,0.0,0.0,0.0
20240307,20,1,2,3305,小野 信樹,0.0,0.35424070110751144,0.369646948168422,0.27610786662706926
20240307,20,1,3,5218,山田 理央,0.0,0.3398687561374264,0.2395153773825768,0.4206104343219419
20240307,20,1,4,4211,村田 敦,0.0,0.3633712011151155,0.29551707302244395,0.341106956485332
20240307,20,1,5,4247,齊藤 優,0.0,0.41439938343017174,0.24456726747217267,0.3410285833510935
20240307,20,1,6,4890,石川 諒,0.0,0.4298082214539671,0.1935628100182339,0.376624623626722
20240307,20,2,1,4875,大塚 康雅,0.9999955106373609,0.0,0.0,0.0
20240307,20,2,2,4034,西原 明生,0.0,0.612957749800613,0.21746563954477346,0.16957282682197888
20240307,20,2,3,3537,田山 和広,0.0,0.7711475409234707,0.1646313839547654,0.0642193280724027
20240307,20,2,4,3919,村上 純,0.0,0.20037747278309775,0.5768706072306559,0.2227477595819382
20240307,20,2,5,5254,羽田 妃希,0.0,0.6136974335799519,0.18685138190153183,0.19944917390909406
20240307,20,2,6,4180,上野 秀和,0.0,0.704895169211511,0.12771703876771623,0.16738550450196935
20240307,20,3,1,3921,川村 正輝,0.9999955398450179,0.0,0.0,0.0
20240307,20,3,2,3593,横井 光弘,0.0,0.29207000397084787,0.278188817285554,0.42973690418307814
20240307,20,3,3,4691,水原 慎,0.0,0.31629744010447336,0.25064531426163983,0.433053430320997
20240307,20,3,4,4345,西舘 健,0.0,0.3995547648873907,0.2105810750071005,0.3898616695668547
20240307,20,3,5,3432,宮迫 暢彦,0.0,0.35892145228243,0.34133924470434057,0.2997356717842189
20240307,20,3,6,4332,村上 彰一,0.0,0.31408089736105554,0.2209430401675542,0.4649732896484749
20240307,20,4,1,3953,志道 吉和,0.9999973381909544,0.0,0.0,0.0
20240307,20,4,2,3814,金子 貴志,0.0,0.2589433002345287,0.1526215271693289,0.5884311728163801
20240307,20,4,3,4405,南野 利騰,0.0,0.11259885404018652,0.1277622534029342,0.7596359114716162
20240307,20,4,4,3553,平池 仁志,0.0,0.08970150272335312,0.17064189819954356,0.7396536243306046
20240307,20,4,5,3867,松浦 勝,0.0,0.11820586345771578,0.23470209744044507,0.6470876585504708
20240307,20,4,6,5117,冨名腰 桃奈,0.0,0.181473797401908,0.29693521484634894,0.5215870691203607
20240307,20,5,1,3427,大賀 広幸,0.9999980941270837,0.0,0.0,0.0
20240307,20,5,2,4161,黒柳 浩孝,0.0,0.7310720889374327,0.08389092324107658,0.18503465658509116
20240307,20,5,3,5188,武井 莉里佳,0.0,0.7104683384839714,0.06442321295529256,0.22510604301374165
20240307,20,5,4,4529,嶋 義信,0.0,0.6394322059707309,0.16535227134556832,0.1952126490023804
20240307,20,5,5,5048,眞鳥 康太,0.0,0.6135998754360729,0.15043668579882588,0.23596128093446508
20240307,20,5,6,4339,平瀬 城啓,0.0,0.7164899209980613,0.06811900409142368,0.21538903370900078
20240307,20,6,1,3188,日高 逸子,0.9999982248501261,0.0,0.0,0.0
20240307,20,6,2,5218,山田 理央,0.0,0.6957126105727236,0.13162462129084387,0.17265895997124062
20240307,20,6,3,4656,大崎 翔,0.0,0.7163267798466634,0.1382417420734325,0.1454270106125804
20240307,20,6,4,4365,盛本 真輔,0.0,0.5279297368793797,0.26477378887052494,0.20729242168636736
20240307,20,6,5,3305,小野 信樹,0.0,0.7667620063209365,0.1142907525764571,0.11894420668051015
20240307,20,6,6,4463,三苫 晃幸,0.0,0.6386180226233779,0.23621957960971454,0.1251576921265303
20240307,20,7,1,3711,江本 真治,0.9999977075110068,0.0,0.0,0.0
20240307,20,7,2,4211,村田 敦,0.0,0.1183844213349278,0.8512535055099376,0.030360816019982723
20240307,20,7,3,3997,北村 征嗣,0.0,0.19732939652350762,0.7005149911158702,0.10215294794853325
20240307,20,7,4,4890,石川 諒,0.0,0.13815045677613755,0.8415006460633191,0.020347464652816474
20240307,20,7,5,3919,村上 純,0.0,0.12685445661384204,0.8501789068197789,0.02296485269445015
20240307,20,7,6,3717,立間 充宏,0.0,0.08678434397111451,0.8770300043412989,0.03618453883035637
20240307,20,8,1,3432,宮迫 暢彦,0.9999964055122722,0.0,0.0,0.0
20240307,20,8,2,3442,宮武 英司,0.0,0.25803310245084293,0.1353240034257353,0.606640222106937
