hd,jcd,rno,lane,regno,st_pred_sec,st_rel_sec,st_rank_in_race,dash_advantage,wall_weak_flag,proba_nige,proba_sashi,proba_makuri,proba_makuri_sashi,proba_win,wind_speed_m,kimarite_sashi,is_crosswind,boat_rate3,is_strong_wind,racer_id,dash_attack_flag,kimarite_makuri,power_lane,power_outer,course_avg_st,outer_over_inner,wave_height_cm,power_inner,decision4,motor_rate2,racer_name,kimarite_nuki,tenji_st,boat_rate2,motor_rate3,course_first_rate,kimarite_makuri_sashi,st_rank,tenji_sec,course_3rd_rate,tenji_rank
20240301,21,3,2,4213,0.2349468121862283,0.12884340461788427,6,0.05690447134823143,0,0.0,0.5161301391388438,0.4308544130951833,0.05301115095519414,0.014966311618966385,4.0,3.0,1,40.24,0,4213,0,0.0,10.966999999999999,143165591.02633333,0.18,143165577.79933333,4.0,13.226999999999999,NIGE,26.63,重富 伸也,0.0,0.13,25.0,44.02,11.5,0.0,3,6.85,53.8,4
20240301,21,3,3,4433,0.21921258609956465,0.11310917853122063,5,0.05690447134823143,0,0.0,0.30819941821559593,0.6500893152871043,0.04170383294990291,0.27997529810137806,4.0,0.0,1,52.5,0,4433,0,9.0,13.782,143165591.02633333,0.18,143165577.79933333,4.0,13.226999999999999,NIGE,32.14,川野 芽唯,4.0,0.11,32.5,50.51,33.3,0.0,2,6.84,82.0,3
20240301,21,3,4,5060,0.14273247381253384,0.03662906624418982,3,0.05690447134823143,0,0.0,0.5968508344725009,0.36348451445791413,0.03966040236959078,0.030075833592294078,4.0,0.0,1,47.24,0,5060,0,2.0,12.591,143165591.02633333,0.16,143165577.79933333,4.0,13.226999999999999,NIGE,31.43,数原 魁,1.0,0.2,31.66,47.14,9.0,0.0,5,6.8,48.4,2
20240301,21,3,5,4583,0.10610340756834402,0.0,1,0.05690447134823143,0,0.0,0.5839182147497096,0.38185004652709886,0.03422739075319871,0.08423549551183784,4.0,0.0,1,47.12,0,4583,0,0.0,18.115000000000002,143165591.02633333,0.16,143165577.79933333,4.0,13.226999999999999,NIGE,48.33,古田 祐貴,0.0,0.16,34.55,66.99,4.6,2.0,4,6.76,34.8,1
20240301,21,3,6,4676,0.17477700497134274,0.06867359740299872,4,0.05690447134823143,0,0.0,0.5967673998339439,0.35068284281083606,0.05254437419440096,0.012276843018091996,4.0,0.0,1,66.49,0,4676,0,0.0,429496742.373,143165591.02633333,0.18,143165577.79933333,4.0,13.226999999999999,NIGE,32.29,後藤 隼之,0.0,0.26,43.81,48.44,0.0,0.0,6,6.89,7.4,6
20240301,21,4,1,4184,0.12134360252200266,0.0,1,-0.031353807673893064,0,0.9999975742622684,0.0,0.0,0.0,0.5132378513082695,4.0,0.0,1,51.78,0,4184,0,0.0,15.190999999999999,14.244333333333335,0.16,-0.4036666666666626,4.0,14.647999999999998,NIGE,37.31,渡邊 雄一郎,1.0,0.08,34.52,50.78,63.2,0.0,3,6.83,93.8,2
20240301,21,4,2,4892,0.15387997219623142,0.032536369674228766,2,-0.031353807673893064,0,0.0,0.48315928986559364,0.28817089699627296,0.2286671852683236,0.0683612163414819,4.0,2.0,1,50.98,0,4892,0,3.0,10.807,14.244333333333335,0.18,-0.4036666666666626,4.0,14.647999999999998,NIGE,24.57,柴田 直哉,0.0,0.04,34.31,41.14,11.9,0.0,1,6.86,52.3,3
20240301,21,4,3,4315,0.21756181786346784,0.09621821534146519,5,-0.031353807673893064,0,0.0,0.5884193019859777,0.13885819716169162,0.2727198266856622,0.022375155790420168,4.0,0.0,1,54.17,0,4315,0,0.0,17.945999999999998,14.244333333333335,0.16,-0.4036666666666626,4.0,14.647999999999998,NIGE,48.58,山崎 昂介,1.0,0.06,37.5,62.74,4.1,1.0,2,6.86,45.8,3
20240301,21,4,4,4456,0.22950583008598535,0.1081622275639827,6,-0.031353807673893064,0,0.0,0.648651884249436,0.08732136254861052,0.2640243082782337,0.040508569555539574,4.0,1.0,1,46.7,0,4456,0,0.0,13.419,14.244333333333335,0.17,-0.4036666666666626,4.0,14.647999999999998,NIGE,33.85,鎌倉 涼,1.0,0.21,30.96,56.41,15.0,1.0,5,6.9,75.0,4
20240301,21,4,5,4615,0.19782166447392607,0.07647806195192342,4,-0.031353807673893064,0,0.0,0.5534774728716695,0.17594278774075725,0.2705770911428413,0.009283214101881041,4.0,0.0,1,54.9,0,4615,0,0.0,15.267,14.244333333333335,0.19,-0.4036666666666626,4.0,14.647999999999998,NIGE,41.71,板倉 敦史,0.0,0.21,32.35,58.29,0.0,0.0,5,6.82,44.1,1
20240301,21,4,6,5007,0.15951932104346972,0.03817571852146706,3,-0.031353807673893064,0,0.0,0.5272847422473163,0.2737207452276027,0.19899173978018594,0.007667740454933363,4.0,0.0,1,46.15,0,5007,0,0.0,14.047,14.244333333333335,0.18,-0.4036666666666626,4.0,14.647999999999998,NIGE,36.63,近藤 雄一郎,0.0,0.17,33.33,56.93,0.0,0.0,4,6.93,25.8,5
20240301,21,5,1,4108,0.11460832886118233,0.0,1,-0.005995609863491624,0,0.9999980186123022,0.0,0.0,0.0,0.6698902978390414,4.0,0.0,1,49.49,0,4108,0,0.0,11.877999999999998,143165591.229,0.13,143165577.12666667,4.0,14.102333333333334,NIGE,25.84,吉村 正明,2.0,0.02,37.37,44.94,82.4,0.0,4,6.92,94.7,4
20240301,21,5,2,4880,0.1776357864677548,0.06302745760657247,5,-0.005995609863491624,0,0.0,0.664203205839546,0.24007537013000926,0.09571678990657292,0.04672834641856478,4.0,2.0,1,51.27,0,4880,0,2.0,12.423000000000002,143165591.229,0.13,143165577.12666667,4.0,14.102333333333334,NIGE,30.69,澤崎 雄哉,0.0,0.0003,36.04,48.15,17.8,0.0,2,6.9,67.8,2
20240301,21,5,3,4092,0.16243947576597573,0.0478311469047934,4,-0.005995609863491624,0,0.0,0.9129888312868589,0.07360915262787489,0.013400565804732338,0.0860527547696048,4.0,3.0,1,60.0,0,4092,0,2.0,18.006,143165591.229,0.16,143165577.12666667,4.0,14.102333333333334,NIGE,48.34,岡部 大輔,0.0,0.09,33.33,67.77,14.8,2.0,5,6.88,65.9,1
20240301,21,5,4,4106,0.18202025473662253,0.0674119258754402,6,-0.005995609863491624,0,0.0,0.5565471061683331,0.3497147153406943,0.09373294579025013,0.02402587717466069,4.0,0.0,1,54.04,0,4106,0,0.0,429496742.25,143165591.229,0.19,143165577.12666667,4.0,14.102333333333334,NIGE,33.66,坂井 康嗣,2.0,0.31,35.35,47.8,4.3,0.0,6,6.95,43.4,6
20240301,21,5,5,4977,0.1289022509969264,0.01429392213574407,2,-0.005995609863491624,0,0.0,0.6162921291238805,0.30898005129371403,0.07472365189788209,0.08849674363956214,4.0,0.0,1,54.36,0,4977,0,1.0,17.078,143165591.229,0.18,143165577.12666667,4.0,14.102333333333334,NIGE,44.76,馬野 耀,1.0,0.0008,35.38,61.9,5.1,0.0,3,6.91,43.5,3
20240301,21,5,6,4387,0.1617479149518388,0.047139586090656466,3,-0.005995609863491624,0,0.0,0.6480776092862945,0.27688686022873965,0.07503143674362957,0.027223177094417492,4.0,1.0,1,57.07,0,4387,0,0.0,14.359,143165591.229,0.17,143165577.12666667,4.0,14.102333333333334,NIGE,32.29,平山 智加,0.0,0.0002,40.84,50.0,2.7,0.0,1,6.93,40.5,5
20240301,21,6,1,4466,0.17153149155244518,0.03249736103561937,3,-0.01808668759401827,1,0.999998013101481,0.0,0.0,0.0,0.24264837513400148,5.0,0.0,1,46.28,0,4466,0,0.0,16.651999999999997,13.496333333333334,0.15,-1.823999999999998,5.0,15.320333333333332,MAKURI,43.08,南 佑典,1.0,0.05,34.57,66.15,57.4,0.0,3,6.84,85.1,4
20240301,21,6,2,4551,0.18098625819103212,0.04195212767420631,5,-0.01808668759401827,0,0.0,0.2966352581915212,0.6180906590896535,0.08527059539942172,0.07175331963380939,5.0,4.0,1,47.65,0,4551,0,1.0,14.767,13.496333333333334,0.17,-1.823999999999998,5.0,15.320333333333332,MAKURI,36.89,三川 昂暁,2.0,0.07,27.06,55.83,25.0,0.0,4,6.82,57.1,2
20240301,21,6,3,4927,0.1390341305168258,0.0,1,-0.01808668759401827,0,0.0,0.13911290852014424,0.8278479890538307,0.03303714265560511,0.23673182575165894,5.0,0.0,1,53.54,0,4927,0,7.0,14.542,13.496333333333334,0.22,-1.823999999999998,5.0,15.320333333333332,MAKURI,34.78,関野 文,1.0,0.07,36.87,48.79,21.6,0.0,4,6.87,62.1,5
20240301,21,6,4,4861,0.17819040921299803,0.03915627869617222,4,-0.01808668759401827,0,0.0,0.4286263993415372,0.48375708828224934,0.0876138722539153,0.02079358466898961,5.0,0.0,1,46.19,0,4861,1,0.0,14.475000000000001,13.496333333333334,0.17,-1.823999999999998,5.0,15.320333333333332,MAKURI,36.89,田中 宏樹,0.0,0.01,31.47,52.91,0.0,0.0,2,6.75,54.5,1
20240301,21,6,5,5276,0.22853576769974027,0.08950163718291446,6,-0.01808668759401827,0,0.0,0.23616750779818818,0.7346727125542449,0.029157713062863567,0.010913954871650646,5.0,0.0,1,43.55,0,5276,0,0.0,9.282,13.496333333333334,0.18,-1.823999999999998,5.0,15.320333333333332,MAKURI,23.98,大島 隆乃介,1.0,0.16,30.11,35.09,5.2,0.0,5,6.82,42.1,2
20240301,21,6,6,3843,0.13908576612961965,0.00005163561279383777,2,-0.01808668759401827,0,0.0,0.14852882483667193,0.7843910605586916,0.06707829991787208,0.02970876416871978,5.0,0.0,1,46.2,0,3843,0,0.0,16.732,13.496333333333334,0.17,-1.823999999999998,5.0,15.320333333333332,MAKURI,44.1,上之 晃弘,0.0,0.0001,25.15,61.54,0.0,0.0,1,6.83,29.4,3
20240301,21,8,1,3868,0.16659082863622363,0.07433365221891883,4,0.016453480716590307,1,0.9999967701553012,0.0,0.0,0.0,0.12661242121623212,6.0,0.0,1,44.92,1,3868,0,0.0,14.256000000000002,14.354,0.16,1.1210000000000004,6.0,13.232999999999999,SASHI,37.56,尾形 栄治,1.0,0.0007000000000000001,29.95,55.33,39.5,0.0,2,6.92,69.7,2
20240301,21,8,2,3892,0.16768362839771567,0.07542645198041087,5,0.016453480716590307,0,0.0,0.3651165643357272,0.4117345259518635,0.22312391062325504,0.22034292926543592,6.0,9.0,1,58.67,1,3892,0,0.0,12.469999999999999,14.354,0.16,1.1210000000000004,6.0,13.232999999999999,SASHI,30.26,草場 康幸,2.0,0.0009,41.33,48.72,31.4,0.0,3,6.93,77.1,3
20240301,21,8,3,4676,0.12492783696735478,0.03267066055004998,3,0.016453480716590307,0,0.0,0.4568749123967426,0.5034591114816653,0.039662713890762535,0.08000804682543282,6.0,1.0,1,66.49,1,4676,0,3.0,12.972999999999999,14.354,0.14,1.1210000000000004,6.0,13.232999999999999,SASHI,32.29,後藤 隼之,0.0,0.11,43.81,48.44,10.6,1.0,4,7.11,46.8,5
20240301,21,8,4,5203,0.1197462444961509,0.0274890680788461,2,0.016453480716590307,0,0.0,0.4383061585223472,0.4683573614383764,0.09333271497915635,0.07892656786022052,6.0,0.0,1,61.58,1,5203,1,2.0,11.602,14.354,0.15,1.1210000000000004,6.0,13.232999999999999,SASHI,30.26,神里 琴音,0.0,0.0,45.26,48.21,9.5,2.0,1,6.93,38.1,3
20240301,21,8,5,4315,0.19783843093806747,0.10558125452076267,6,0.016453480716590307,0,0.0,0.3843604507980585,0.45610941476167133,0.1595264295178512,0.008708915820893646,6.0,0.0,1,54.17,1,4315,0,0.0,17.645999999999997,14.354,0.18,1.1210000000000004,6.0,13.232999999999999,SASHI,48.58,山崎 昂介,0.0,0.15,37.5,62.74,7.5,3.0,5,6.89,30.0,1
20240301,21,8,6,4351,0.0922571764173048,0.0,1,0.016453480716590307,0,0.0,0.25730131669309464,0.6605077156848571,0.08218741532606226,0.04623089655787352,6.0,0.0,1,56.91,1,4351,0,0.0,13.814,14.354,0.11,1.1210000000000004,6.0,13.232999999999999,SASHI,33.0,里岡 右貴,0.0,0.0009,37.23,50.5,0.0,0.0,3,6.97,50.0,4
20240301,21,9,1,3611,0.11035467004219654,0.0,1,-0.07036632173450852,0,0.9999982432435668,0.0,0.0,0.0,0.40496133477114993,6.0,0.0,1,45.5,1,3611,0,0.0,13.684,14.988999999999999,0.14,1.1033333333333335,6.0,13.885666666666665,NIGE,31.34,岩崎 芳美,2.0,0.0,30.16,46.77,53.3,0.0,1,6.92,84.4,3
20240301,21,9,2,4674,0.13711777948461945,0.02676310944242291,2,-0.07036632173450852,0,0.0,0.2065756115066719,0.5660840464131373,0.2273349190132401,0.05442670917067314,6.0,1.0,1,45.18,1,4674,0,1.0,13.399,14.988999999999999,0.19,1.1033333333333335,6.0,13.885666666666665,NIGE,32.49,池田 剛規,0.0,0.0,30.46,57.36,5.5,0.0,1,6.92,52.7,3
20240301,21,9,3,4684,0.17001779579980522,0.05966312575760868,4,-0.07036632173450852,0,0.0,0.191910821940616,0.6290941096360199,0.17898891536235245,0.05381287568204585,6.0,0.0,1,44.04,1,4684,0,3.0,14.574,14.988999999999999,0.14,1.1033333333333335,6.0,13.885666666666665,NIGE,37.14,楠原 翔太,0.0,0.13,30.05,59.52,18.8,7.0,5,6.92,60.3,3
20240301,21,9,4,4274,0.2752823119504238,0.16492764190822726,6,-0.07036632173450852,0,0.0,0.2979930463556059,0.4807327014459369,0.2212697684863546,0.006730745014862282,6.0,0.0,1,51.89,1,4274,1,1.0,11.431999999999999,14.988999999999999,0.18,1.1033333333333335,6.0,13.885666666666665,NIGE,30.0,長畑 友輔,0.0,0.08,30.27,47.65,2.5,0.0,3,7.01,40.0,4
20240301,21,9,5,4905,0.20180941165437216,0.09145474161217562,5,-0.07036632173450852,0,0.0,0.18404943668933235,0.7052607452153707,0.11068647914085133,0.0027314412908042854,6.0,0.0,1,51.72,1,4905,0,0.0,15.219999999999999,14.988999999999999,0.23,1.1033333333333335,6.0,13.885666666666665,NIGE,41.38,土井 祥伍,0.0,0.09,35.96,55.17,0.0,0.0,4,6.9,9.5,2
20240301,21,9,6,4583,0.15149748692535076,0.041142816883154215,3,-0.07036632173450852,0,0.0,0.18405427221956983,0.36290065669334726,0.4530390709688267,0.02551945104329367,6.0,0.0,1,47.12,1,4583,0,0.0,18.315,14.988999999999999,0.14,1.1033333333333335,6.0,13.885666666666665,NIGE,48.33,古田 祐貴,0.0,0.06,34.55,66.99,2.3,1.0,2,6.87,32.5,1
20240301,22,10,1,4413,0.11005854146559424,0.0,1,-0.06931260909693154,0,0.9999971148325064,0.0,0.0,0.0,0.39278654195767804,3.0,0.0,0,0.0,0,4413,0,0.0,4.048,143165584.50466666,0.14,143165580.96199998,3.0,3.542666666666667,NIGE,0.0,水摩 敦,1.0,0.01,0.0,0.0,54.8,0.0,4,6.84,85.4,1
20240301,22,10,2,3708,0.12020151132107966,0.01014296985548542,2,-0.06931260909693154,0,0.0,0.02463608058539972,0.4121769770770114,0.5631845568485238,0.10898986572386701,3.0,8.0,0,45.45,0,3708,0,0.0,3.64,143165584.50466666,0.15,143165580.96199998,3.0,3.542666666666667,NIGE,0.0,岡部 貴司,0.0,0.0003,36.36,0.0,18.6,0.0,1,6.95,58.1,3
20240301,22,10,3,4562,0.157841494824922,0.04778295335932775,3,-0.06931260909693154,0,0.0,0.122367821082986,0.2636812903206811,0.6139480170882848,0.08784661764500767,3.0,0.0,0,40.0,0,4562,0,3.0,2.94,143165584.50466666,0.19,143165580.96199998,3.0,3.542666666666667,NIGE,0.0,阪本 勇介,0.0,0.04,40.0,0.0,11.6,2.0,5,6.84,48.8,1
20240301,22,10,4,3690,0.2306371936631119,0.12057865219751765,6,-0.06931260909693154,0,0.0,0.027790640640755468,0.4140146894080824,0.5581932822470694,0.002501360198831801,3.0,1.0,0,40.0,0,3690,0,1.0,429496732.446,143165584.50466666,0.17,143165580.96199998,3.0,3.542666666666667,NIGE,0.0,河合 三弘,1.0,0.12,30.0,0.0,12.9,1.0,6,7.03,48.3,5
20240301,22,10,5,4513,0.18730540687885996,0.07724686541326573,5,-0.06931260909693154,0,0.0,0.08710371216334988,0.3162475450801665,0.5966463655500385,0.027999738995997128,3.0,0.0,0,40.0,0,4513,0,0.0,17.274,143165584.50466666,0.16,143165580.96199998,3.0,3.542666666666667,NIGE,44.44,河野 真也,0.0,0.0011,40.0,66.67,2.2,1.0,2,6.88,50.0,2
20240301,22,10,6,3251,0.17809677436041865,0.06803823289482441,4,-0.06931260909693154,0,0.0,0.027940409748976738,0.2773314463309764,0.6947266550382044,0.10903669636902381,3.0,0.0,0,30.0,0,3251,0,0.0,3.794,143165584.50466666,0.21,143165580.96199998,3.0,3.542666666666667,NIGE,0.0,平石 和男,0.0,0.0015,20.0,0.0,0.0,0.0,3,6.99,45.4,4
20240301,22,12,1,4256,0.12405227048070842,0.021905510610177648,2,-0.08769430438169487,0,0.999997518755432,0.0,0.0,0.0,0.5798323568588821,3.0,0.0,0,50.0,0,4256,0,0.0,4.053999999999999,10.938,0.13,0.8659999999999997,3.0,10.072000000000001,NIGE,0.0,渡辺 浩司,3.0,0.09,10.0,0.0,72.4,0.0,4,6.84,91.3,2
20240301,22,12,2,3876,0.10214675987053078,0.0,1,-0.08769430438169487,0,0.0,0.6119834288317663,0.23674470070601855,0.15126852107155184,0.22028863010141733,3.0,4.0,0,0.0,0,3876,0,7.0,11.022,10.938,0.15,0.8659999999999997,3.0,10.072000000000001,NIGE,20.0,中辻 崇人,1.0,0.0005,0.0,30.0,32.4,0.0,2,6.81,72.9,1
20240301,22,12,3,4584,0.1266490948453604,0.024502334974829634,3,-0.08769430438169487,0,0.0,0.42074338939940037,0.20117220670098046,0.37808179163919425,0.09819270216531603,3.0,2.0,0,0.0,0,4584,0,1.0,15.139999999999999,10.938,0.13,0.8659999999999997,3.0,10.072000000000001,NIGE,36.36,村岡 賢人,4.0,0.01,0.0,45.45,18.0,2.0,3,6.84,68.0,2
20240301,22,12,4,3915,0.1683904371124528,0.06624367724192202,4,-0.08769430438169487,0,0.0,0.41923870724174894,0.1755624802941611,0.4051959133176817,0.07297776087941703,3.0,2.0,0,66.67,0,3915,0,3.0,12.762,10.938,0.2,0.8659999999999997,3.0,10.072000000000001,NIGE,30.0,繁野谷 圭介,0.0,0.11,44.44,40.0,13.7,2.0,5,6.87,58.8,3
20240301,22,12,5,4434,0.20435360962911572,0.10220684975858495,5,-0.08769430438169487,0,0.0,0.32496923901860497,0.14371556677424083,0.5313125035311483,0.027281398076320046,3.0,0.0,0,40.0,0,4434,0,0.0,16.023999999999997,10.938,0.2,0.8659999999999997,3.0,10.072000000000001,NIGE,40.0,田中 辰彦,0.0,0.0004,30.0,40.0,2.3,1.0,1,6.89,57.1,5
20240301,22,12,6,4543,0.24318699160011564,0.14104023172958485,6,-0.08769430438169487,0,0.0,0.3805376753243624,0.15080866228772696,0.46865154759789324,0.0029372677038791333,3.0,0.0,0,0.0,0,4543,0,0.0,4.028,10.938,0.21,0.8659999999999997,3.0,10.072000000000001,NIGE,0.0,重木 輝彦,0.0,0.01,0.0,0.0,0.0,0.0,3,6.88,22.5,4
20240301,22,1,1,4434,0.16003659077725235,0.07153341769782297,3,0.03731585573592186,1,0.9999978712765027,0.0,0.0,0.0,0.2595025032380704,3.0,0.0,0,40.0,0,4434,0,0.0,16.023999999999997,4.859999999999999,0.16,-12.245000000000001,3.0,17.105,NIGE,40.0,田中 辰彦,2.0,0.01,30.0,40.0,61.3,0.0,1,6.89,95.4,1
20240301,22,1,2,4293,0.20411509624051638,0.115611923161087,6,0.03731585573592186,0,0.0,0.3607831130395266,0.24408837085922194,0.3951229099704462,0.024260940591058305,3.0,4.0,0,36.36,0,4293,0,0.0,12.444,4.859999999999999,0.15,-12.245000000000001,3.0,17.105,NIGE,30.0,鈴木 智啓,1.0,0.03,27.27,50.0,14.2,0.0,2,7.01,48.5,6
20240301,22,1,3,3906,0.16276788581603704,0.07426471273660766,4,0.03731585573592186,0,0.0,0.7305750074854965,0.08671287023257047,0.18270951409169073,0.030304964431500842,3.0,1.0,0,0.0,0,3906,0,1.0,22.847,4.859999999999999,0.17,-12.245000000000001,3.0,17.105,NIGE,66.67,飯山 晃三,0.0,0.05,0.0,77.78,6.9,1.0,3,6.94,37.2,3
20240301,22,1,4,3797,0.191858543672331,0.1033553705929016,5,0.03731585573592186,0,0.0,0.571011969283366,0.2337683168315084,0.19521588800119538,0.008538558945526175,3.0,0.0,0,63.64,0,3797,0,0.0,10.005999999999998,4.859999999999999,0.2,-12.245000000000001,3.0,17.105,NIGE,25.0,岩井 繁,0.0,0.09,45.45,25.0,0.0,0.0,4,7.0,21.4,5
20240301,22,1,5,3831,0.13461028887427975,0.04610711579485037,2,0.03731585573592186,0,0.0,0.19400639065416914,0.06692883163875452,0.7390622152822912,0.03855318729381605,3.0,0.0,0,0.0,0,3831,0,1.0,2.7319999999999998,4.859999999999999,0.14,-12.245000000000001,3.0,17.105,NIGE,0.0,安藤 裕貴,0.0,0.05,0.0,0.0,3.1,0.0,3,6.95,34.3,4
20240301,22,1,6,5239,0.08850317307942938,0.0,1,0.03731585573592186,0,0.0,0.20628026384838313,0.09875168049217026,0.6949655461506762,0.014696220213426741,3.0,1.0,0,0.0,0,5239,0,0.0,1.8419999999999999,4.859999999999999,0.16,-12.245000000000001,3.0,17.105,NIGE,0.0,上野 俊樹,0.0,0.13,0.0,0.0,1.6,0.0,5,6.93,10.0,2
20240301,22,2,1,3690,0.2167636563308378,0.11658476739226316,6,0.06433019991292266,1,0.9999958409705764,0.0,0.0,0.0,0.028549627672555596,3.0,0.0,0,40.0,0,3690,0,0.0,2.946,7.545333333333332,0.16,-4.557333333333334,3.0,12.102666666666666,MAKURI,0.0,河合 三弘,0.0,0.17,30.0,0.0,45.9,0.0,5,6.97,83.7,6
20240301,22,2,2,3660,0.18278095504934494,0.0826020661107703,4,0.06433019991292266,0,0.0,0.45031467960965893,0.03347969027612519,0.5162031138102843,0.005973340429344456,3.0,1.0,0,0.0,0,3660,0,0.0,29.544,7.545333333333332,0.19,-4.557333333333334,3.0,12.102666666666666,MAKURI,90.0,長谷川 親王,0.0,0.02,0.0,90.0,2.9,0.0,2,6.87,41.1,2
20240301,22,2,3,4159,0.1847490654406845,0.08457017650210986,5,0.06433019991292266,0,0.0,0.06778327805533339,0.05191762981009749,0.8802975352825138,0.15065952342304834,3.0,1.0,0,0.0,0,4159,0,5.0,3.818,7.545333333333332,0.17,-4.557333333333334,3.0,12.102666666666666,MAKURI,0.0,向後 龍一,4.0,0.07,0.0,0.0,23.8,0.0,3,6.89,76.1,3
20240301,22,2,4,3757,0.17229703786500286,0.07211814892642822,3,0.06433019991292266,0,0.0,0.12499095725603146,0.0891683846693024,0.7858386929236235,0.08123354353241845,3.0,0.0,0,0.0,0,3757,0,1.0,3.256,7.545333333333332,0.17,-4.557333333333334,3.0,12.102666666666666,MAKURI,0.0,畑 和宏,0.0,0.12,0.0,33.33,4.5,0.0,4,6.92,59.0,5
20240301,22,2,5,4584,0.10017888893857464,0.0,1,0.06433019991292266,0,0.0,0.12005845470363075,0.04936817012550447,0.8305719688832337,0.09439480731297313,3.0,0.0,0,0.0,0,4584,0,1.0,15.139999999999999,7.545333333333332,0.12,-4.557333333333334,3.0,12.102666666666666,MAKURI,36.36,村岡 賢人,0.0,0.07,0.0,45.45,10.0,3.0,3,6.9,60.0,4
20240301,22,2,6,4424,0.11882715027852182,0.01864826133994718,2,0.06433019991292266,0,0.0,0.1373513468122766,0.20271779545104868,0.6599284167648715,0.11983792405600786,3.0,0.0,0,0.0,0,4424,0,1.0,4.24,7.545333333333332,0.15,-4.557333333333334,3.0,12.102666666666666,MAKURI,0.0,松尾 昂明,1.0,0.0011,0.0,0.0,5.2,0.0,1,6.79,42.1,1
20240301,22,3,1,3974,0.1298770616536594,0.03838818934797594,2,-0.08741278571922018,1,0.9999966501055711,0.0,0.0,0.0,0.44298844876360616,3.0,0.0,0,50.0,0,3974,0,0.0,2.5119999999999996,143165579.636,0.13,143165576.42066666,3.0,3.215333333333333,MAKURI,0.0,深山 祐二,1.0,0.27,30.0,0.0,44.4,0.0,4,6.99,77.7,6
20240301,22,3,2,4201,0.16028944999141506,0.06880057768573161,3,-0.08741278571922018,0,0.0,0.2106938325545304,0.6552364557076712,0.13406460996608732,0.02556757013354135,3.0,5.0,0,0.0,0,4201,0,0.0,2.88,143165579.636,0.16,143165576.42066666,3.0,3.215333333333333,MAKURI,0.0,佐竹 友樹,2.0,0.29,0.0,0.0,17.5,0.0,5,6.95,45.0,4
20240301,22,3,3,4256,0.09148887230568345,0.0,1,-0.08741278571922018,0,0.0,0.7649259458998945,0.19751493051627939,0.03755618354439953,0.10830311017110313,3.0,1.0,0,50.0,0,4256,0,1.0,4.254,143165579.636,0.13,143165576.42066666,3.0,3.215333333333333,MAKURI,0.0,渡辺 浩司,1.0,0.15,10.0,0.0,8.1,1.0,2,6.81,57.1,1
20240301,22,3,4,4735,0.18061196810175137,0.08912309579606792,4,-0.08741278571922018,0,0.0,0.21727687852428224,0.5945969884511814,0.1881215666156078,0.026631006668141742,3.0,2.0,0,50.0,0,4735,0,0.0,3.164,143165579.636,0.13,143165576.42066666,3.0,3.215333333333333,MAKURI,0.0,角山 雄哉,0.0,0.25,30.0,0.0,7.1,0.0,3,6.96,46.4,5
20240301,22,3,5,4562,0.24685092237011474,0.1553620500644313,6,-0.08741278571922018,0,0.0,0.7128838662139897,0.24820833485884336,0.038905219002201806,0.02993738376281812,3.0,0.0,0,40.0,0,4562,0,0.0,429496732.44,143165579.636,0.2,143165576.42066666,3.0,3.215333333333333,MAKURI,0.0,阪本 勇介,0.0,0.45,40.0,0.0,5.7,3.0,6,6.83,30.7,2
20240301,22,3,6,3699,0.2164308506365523,0.12494197833086884,5,-0.08741278571922018,0,0.0,0.3619191744817765,0.4053650683619452,0.23271136141222773,0.0054040254030716635,3.0,0.0,0,0.0,0,3699,0,0.0,3.304,143165579.636,0.22,143165576.42066666,3.0,3.215333333333333,MAKURI,0.0,富永 正人,0.0,0.11,0.0,0.0,0.0,0.0,1,6.93,5.2,3
20240301,22,4,1,4607,0.06827481711351538,0.0,1,-0.06939891718278936,0,0.9999971105123001,0.0,0.0,0.0,0.5242085747818714,3.0,0.0,0,45.45,0,4607,0,0.0,20.184999999999995,143165582.24133334,0.15,143165572.38233334,3.0,9.858999999999998,SASHI,54.55,鶴田 勇雄,1.0,0.0002,36.36,72.73,57.1,0.0,1,6.85,92.8,1
20240301,22,4,2,3075,0.1604127011423377,0.09213788402882231,4,-0.06939891718278936,0,0.0,0.13521982322648765,0.2641966778815921,0.600581046582274,0.05896585042138761,3.0,1.0,0,70.0,0,3075,0,1.0,2.774,143165582.24133334,0.15,143165572.38233334,3.0,9.858999999999998,SASHI,0.0,中村 裕将,1.0,0.12,50.0,25.0,9.3,0.0,3,6.97,56.2,5
20240301,22,4,3,3436,0.10928823631300354,0.04101341919948816,2,-0.06939891718278936,0,0.0,0.06481894663065166,0.08793254138390055,0.8472469601715594,0.13272110978314827,3.0,1.0,0,0.0,0,3436,0,4.0,6.617999999999999,143165582.24133334,0.13,143165572.38233334,3.0,9.858999999999998,SASHI,10.0,柏野 幸二,1.0,0.1,0.0,50.0,23.0,3.0,2,6.92,53.8,2
20240301,22,4,4,3880,0.221545904388873,0.15327108727535763,6,-0.06939891718278936,0,0.0,0.05976437804916368,0.19842370498562448,0.7418103644360062,0.003195777757018039,3.0,1.0,0,0.0,0,3880,0,2.0,5.640000000000001,143165582.24133334,0.16,143165572.38233334,3.0,9.858999999999998,SASHI,10.0,浅見 宗孝,0.0,0.16,0.0,60.0,10.5,1.0,5,6.95,47.3,4
